Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Pactiv evergreen inc.,PTVE,"",3026943.0,38443000.0,0.00127349,,2141,3026943.0,,new,1.7086149,Q3 2020,MATERIALS,13F,09/30/2020,12.7,16.41
First busey corp,BUSE,"",2419251.0,38442000.0,0.00127345,0.0017,2142,-144797.0,-5.647203,reduction,4.4371827,Q2 2002,FINANCE,13F,09/30/2020,71.25,23.54
Nova measuring instruments ltd,NVMI,"",736673.0,38410000.0,0.00127239,0.0013,2143,-591.0,-0.080161,reduction,2.6223988,Q1 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,16.72,78.16
Lumber liquidators holdings inc,LL,"",1740340.0,38374000.0,0.0012712,0.0009,2144,-59718.0,-3.31756,reduction,6.0272123,Q2 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,27.59,31.09
Federal agricultural mortgage corp cl c,AGM,"",601868.0,38316000.0,0.00126928,0.0014,2145,-33968.0,-5.342258,reduction,6.5385532,Q2 2002,FINANCE,13F,09/30/2020,36.95,80.43
Douglas dynamics inc,PLOW,"",1114876.0,38128000.0,0.00126305,0.0015,2146,-78393.0,-6.5696,reduction,4.8775155,Q2 2010,INDUSTRIALS,13F,09/30/2020,24.57,43.02
Endurance international group holdings inc,EIGI,"",6642448.0,38127000.0,0.00126302,0.001,2147,-88312.0,-1.312066,reduction,4.6872430,Q4 2013,COMMUNICATIONS,13F,09/30/2020,12.17,9.45
Vanda pharmaceuticals inc,VNDA,"",3930941.0,37973000.0,0.00125792,0.0017,2148,-372716.0,-8.660449,reduction,7.1874604,Q4 2006,HEALTH CARE,13F,09/30/2020,15.13,13.73
Trinseo s.a.,TSE,"",1480525.0,37961000.0,0.00125752,0.0012,2149,16709.0,1.141469,addition,3.8645609,Q3 2014,MATERIALS,13F,09/30/2020,39.7984,54.83
Forrester research inc,FORR,"",1155845.0,37900000.0,0.0012555,0.0013,2150,13586.0,1.189398,addition,6.0949430,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,31.8808,41.27
Arcus biosciences inc,RCUS,"",2205940.0,37811000.0,0.00125255,0.0019,2151,12820.0,0.584555,addition,3.3977630,Q1 2018,HEALTH CARE,13F,09/30/2020,15.4002,36.98
Phibro animal health corp,PAHC,"",2172494.0,37801000.0,0.00125222,0.0021,2152,-82237.0,-3.647309,reduction,10.7084958,Q2 2014,HEALTH CARE,13F,09/30/2020,29.26,21.36
Bioxcel therapeutics inc,BTAI,"",871138.0,37772000.0,0.00125126,0.0011,2153,294550.0,51.085004,addition,3.5748738,Q1 2018,HEALTH CARE,13F,09/30/2020,26.6806,51.49
Homestreet inc,HMST,"",1464848.0,37735000.0,0.00125003,0.0013,2154,-73734.0,-4.792335,reduction,6.7232062,Q3 2012,FINANCE,13F,09/30/2020,25.86,36.49
Childrens place inc,PLCE,"",1327305.0,37629000.0,0.00124652,0.002,2155,-173925.0,-11.5855,reduction,9.0991835,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,56.35,57.27
Jernigan capital inc,JCAP,"",2193188.0,37592000.0,0.0012453,0.0011,2156,-38241.0,-1.713745,reduction,N/A,Q2 2015,REAL ESTATE,13F,09/30/2020,19.67,
Surgery partners inc,SGRY,"",1715753.0,37575000.0,0.00124473,0.0007,2157,-43412.0,-2.467762,reduction,3.3978812,Q4 2015,HEALTH CARE,13F,09/30/2020,15.48,30.56
Quanterix corp,QTRX,"",1110303.0,37462000.0,0.00124099,0.001,2158,126132.0,12.816066,addition,3.5060520,Q4 2017,HEALTH CARE,13F,09/30/2020,23.245,74.39
Marinemax inc.,HZO,"",1458341.0,37437000.0,0.00124016,0.0012,2159,-23310.0,-1.573245,reduction,6.5922150,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,16.65,42.52
Allovir  inc.,ALVR,"",1355641.0,37280000.0,0.00123496,,2160,1355641.0,,new,2.0821780,Q3 2020,HEALTH CARE,13F,09/30/2020,27.5,44.93
1-800 flowers.com inc,FLWS,"",1493621.0,37251000.0,0.001234,0.0013,2161,-296952.0,-16.584188,reduction,4.0772679,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,11.01,29.5
American vanguard corp.,AVD,"",2829217.0,37176000.0,0.00123151,0.0014,2162,-73378.0,-2.528014,reduction,9.3411797,Q2 2003,MATERIALS,13F,09/30/2020,16.92,17.8
Mpg ingredients inc,MGPI,"",934917.0,37153000.0,0.00123075,0.0012,2163,-7962.0,-0.844435,reduction,5.5268714,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,47.05,52.79
Century aluminum co.,CENX,"",5213888.0,37123000.0,0.00122976,0.0014,2164,-177863.0,-3.298798,reduction,5.8265605,Q2 2002,MATERIALS,13F,09/30/2020,13.09,13.1
Zentalis pharmaceuticals  inc.,ZNTL,"",1133967.0,37068000.0,0.00122794,0.0014,2165,307025.0,37.127755,addition,2.7920692,Q2 2020,HEALTH CARE,13F,09/30/2020,43.8694,49.13
Eidos therapeutics inc,EIDX,"",730155.0,36894000.0,0.00122217,0.0012,2166,34903.0,5.020194,addition,1.8788442,Q2 2018,HEALTH CARE,13F,09/30/2020,34.9616,126.51
Urstadt biddle properties  inc. class a,UBA,"",4001845.0,36818000.0,0.00121966,0.002,2167,-716383.0,-15.183306,reduction,13.3419783,Q2 2002,REAL ESTATE,13F,09/30/2020,19.03,15.51
Live oak bancshares inc,LOB,"",1448423.0,36689000.0,0.00121538,0.0007,2168,73555.0,5.349968,addition,3.7939806,Q3 2015,FINANCE,13F,09/30/2020,19.0652,49.17
Globant s.a.,GLOB,"",204462.0,36643000.0,0.00121386,0.0012,2169,-12636.0,-5.820413,reduction,0.5168417,Q3 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,106.95,208.82
Tejon ranch co,TRC,"",2573549.0,36416000.0,0.00120634,0.0016,2170,-466920.0,-15.356841,reduction,9.8089092,Q2 2002,REAL ESTATE,13F,09/30/2020,23.86,15.56
Kiniksa pharmaceuticals ltd,KNSA,"",2372284.0,36344000.0,0.00120395,0.0015,2171,657342.0,38.330276,addition,7.4983454,Q2 2018,HEALTH CARE,13F,09/30/2020,21.349,19.85
Colony credit real estate  inc.,CLNC,"",7394429.0,36306000.0,0.00120269,0.0019,2172,-312708.0,-4.057382,reduction,5.7507066,Q1 2018,REAL ESTATE,13F,09/30/2020,19.45,7.82
American public education inc,APEI,"",1285752.0,36246000.0,0.00120071,0.0014,2173,-6955.0,-0.538018,reduction,8.6821329,Q4 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,33.81,31.17
Daqo new energy corp adr,DQ,"",1337955.0,36188000.0,0.00119879,0.0008,2174,-88515.0,-6.205178,reduction,0.3851126,Q1 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,47.44,72.0
Agilysys inc.,AGYS,"",1492900.0,36068000.0,0.00119481,0.0009,2175,62480.0,4.367948,addition,6.3282036,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,13.9078,42.5
Clovis oncology inc,CLVS,"",6182479.0,36044000.0,0.00119402,0.0015,2176,-62445.0,-0.999932,reduction,5.9773480,Q4 2011,HEALTH CARE,13F,09/30/2020,40.12,5.58
Transocean ltd,RIG,"",44555720.0,35952000.0,0.00119097,0.0038,2177,-14706833.0,-24.816401,reduction,7.2435334,Q2 2002,ENERGY,13F,09/30/2020,14.4,3.28
Mts systems corp.,MTSC,"",1877518.0,35879000.0,0.00118855,0.0012,2178,-40667.0,-2.120077,reduction,9.7209073,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,43.29,58.85
Lemaitre vascular inc,LMAT,"",1101787.0,35840000.0,0.00118726,0.0012,2179,-150598.0,-12.024896,reduction,5.4163200,Q4 2006,HEALTH CARE,13F,09/30/2020,22.13,42.69
Everi holdings inc,EVRI,"",4333630.0,35753000.0,0.00118438,0.001,2180,-982537.0,-18.482057,reduction,5.0433122,Q4 2005,INFORMATION TECHNOLOGY,13F,09/30/2020,8.7,13.49
El pollo loco holdings inc,LOCO,"",2205770.0,35733000.0,0.00118371,0.001,2181,236609.0,12.015726,addition,6.0520371,Q3 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,16.8071,19.6
The york water co,YORW,"",844399.0,35694000.0,0.00118242,0.0014,2182,5114.0,0.609328,addition,6.4705112,Q2 2005,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,29.5773,46.12
Columbus mckinnon corp,CMCO,"",1077387.0,35662000.0,0.00118136,0.0014,2183,-76605.0,-6.638261,reduction,4.5081091,Q1 2004,INDUSTRIALS,13F,09/30/2020,27.88,40.48
Limelight networks inc,LLNW,"",6184744.0,35624000.0,0.0011801,0.0016,2184,-56095.0,-0.898837,reduction,5.0293223,Q2 2007,COMMUNICATIONS,13F,09/30/2020,3.91,3.94
Phreesia inc,PHR,"",1106907.0,35566000.0,0.00117818,0.0011,2185,37543.0,3.510778,addition,2.5064210,Q3 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,25.9374,62.96
Monarch casino and resort inc.,MCRI,"",796845.0,35540000.0,0.00117732,0.001,2186,-49711.0,-5.872145,reduction,4.3630692,Q3 2004,CONSUMER DISCRETIONARY,13F,09/30/2020,26.31,60.76
Chase corp.,CCF,"",371970.0,35487000.0,0.00117556,0.0014,2187,-7323.0,-1.930697,reduction,3.9376943,Q4 2006,INDUSTRIALS,13F,09/30/2020,50.99,108.63
Beigene ltd adr,BGNE,"",123643.0,35417000.0,0.00117324,0.0008,2188,993.0,0.809621,addition,0.1355892,Q3 2017,HEALTH CARE,13F,09/30/2020,145.9177,345.0
Magnite inc. (rubicon project inc.),MGNI,"",5095825.0,35390000.0,0.00117235,0.0013,2189,-436911.0,-7.896834,reduction,4.5515114,Q2 2014,COMMUNICATIONS,13F,09/30/2020,7.29,30.06
Pq group holdings inc,PQG,"",3446576.0,35362000.0,0.00117142,0.0017,2190,-172868.0,-4.776093,reduction,2.5279635,Q3 2017,MATERIALS,13F,09/30/2020,16.64,15.41
Designer brands inc,DBI,"",6512051.0,35361000.0,0.00117139,0.0015,2191,441672.0,7.275855,addition,10.0712061,Q3 2005,CONSUMER DISCRETIONARY,13F,09/30/2020,24.0456,9.36
Acm research inc,ACMR,"",510400.0,35268000.0,0.00116831,0.0011,2192,-449.0,-0.087893,reduction,3.0632176,Q1 2018,INDUSTRIALS,13F,09/30/2020,17.52,94.6
Trustco bank corp (ny),TRST,"",6742478.0,35196000.0,0.00116592,0.0015,2193,16431.0,0.244289,addition,6.9919032,Q2 2002,FINANCE,13F,09/30/2020,8.1728,7.22
Unitil corp,UTL,"",909124.0,35129000.0,0.0011637,0.0015,2194,-3929.0,-0.430315,reduction,6.0579641,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,37.09,43.81
Surmodics  inc.,SRDX,"",901643.0,35083000.0,0.00116218,0.0014,2195,-12570.0,-1.374953,reduction,6.5900023,Q2 2002,HEALTH CARE,13F,09/30/2020,31.66,43.98
Puma biotechnology inc,PBYI,"",3473796.0,35050000.0,0.00116109,0.0016,2196,-852192.0,-19.699361,reduction,8.7363773,Q4 2012,HEALTH CARE,13F,09/30/2020,44.21,10.78
Harmonic inc.,HLIT,"",6274050.0,35008000.0,0.0011597,0.0011,2197,-168288.0,-2.612219,reduction,6.4186123,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,6.38,7.89
Cortexyme inc,CRTX,"",698376.0,34919000.0,0.00115675,0.001,2198,98578.0,16.4352,addition,2.3675369,Q2 2019,HEALTH CARE,13F,09/30/2020,46.556,32.61
Rosetta stone  inc.,RST,"",1162133.0,34840000.0,0.00115413,0.0008,2199,-108655.0,-8.550207,reduction,N/A,Q2 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,14.39,
Collegium pharmaceutical inc,COLL,"",1672630.0,34825000.0,0.00115363,0.0011,2200,-25603.0,-1.507626,reduction,4.8366616,Q2 2015,HEALTH CARE,13F,09/30/2020,17.88,24.06
Natl research corporation,NRC,"",706231.0,34754000.0,0.00115128,0.0015,2201,-873.0,-0.123461,reduction,2.7911051,Q2 2013,HEALTH CARE,13F,09/30/2020,35.8,46.62
Kadmon holdings inc,KDMN,"",8851438.0,34698000.0,0.00114943,0.0015,2202,761441.0,9.41213,addition,5.1607988,Q3 2016,HEALTH CARE,13F,09/30/2020,3.5818,4.86
Constellation pharmaceuticals inc,CNST,"",1711306.0,34670000.0,0.0011485,0.0018,2203,35193.0,2.099679,addition,3.5970305,Q3 2018,HEALTH CARE,13F,09/30/2020,24.4618,32.18
Americas car mart inc.,CRMT,"",406259.0,34484000.0,0.00114234,0.0013,2204,-4681.0,-1.139096,reduction,6.1325372,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,35.04,121.99
Petiq inc,PETQ,"",1047093.0,34470000.0,0.00114187,0.0013,2205,4922.0,0.472283,addition,4.1409644,Q3 2017,HEALTH CARE,13F,09/30/2020,28.8592,37.43
Hanger inc,HNGR,"",2168315.0,34304000.0,0.00113638,0.0013,2206,2008.0,0.092692,addition,5.6897137,Q4 2018,HEALTH CARE,13F,09/30/2020,20.8753,22.98
Sportsmans warehouse holdings inc,SPWH,"",2394729.0,34269000.0,0.00113522,0.0011,2207,279790.0,13.229223,addition,5.4905257,Q2 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,8.6489,17.59
Dmc global inc. (explosive fabricators - dynamic materials),BOOM,"",1038124.0,34196000.0,0.0011328,0.001,2208,17711.0,1.73567,addition,7.0268282,Q2 2005,INDUSTRIALS,13F,09/30/2020,35.6333,49.98
Agenus inc,AGEN,"",8547912.0,34191000.0,0.00113263,0.0011,2209,752651.0,9.655238,addition,4.4953686,Q2 2002,HEALTH CARE,13F,09/30/2020,10.5113,3.35
Tucows inc,TCX,"",495295.0,34127000.0,0.00113051,0.0008,2210,119141.0,31.673464,addition,4.6689429,Q2 2017,COMMUNICATIONS,13F,09/30/2020,69.3177,73.25
Dime community bancshares  inc.,DCOM,"",3009034.0,34032000.0,0.00112736,0.0016,2211,-231449.0,-7.142423,reduction,9.1050792,Q2 2002,FINANCE,13F,09/30/2020,15.41,17.39
Interface inc,TILE,"",5555650.0,34000000.0,0.0011263,0.0018,2212,-635977.0,-10.271565,reduction,9.4694119,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,17.13,10.92
Sitime corp,SITM,"",404114.0,33959000.0,0.00112495,0.0006,2213,73510.0,22.235061,addition,2.3855391,Q1 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,53.1878,136.5
Outset medical  inc.,OM,"",678390.0,33919000.0,0.00112362,,2214,678390.0,,new,1.5887126,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,50.0,49.03
Biolife solutions inc,BLFS,"",1170403.0,33871000.0,0.00112203,0.0005,2215,388202.0,49.629443,addition,3.5752876,Q1 2015,HEALTH CARE,13F,09/30/2020,16.5026,40.33
Truecar inc,TRUE,"",6753297.0,33767000.0,0.00111859,0.0006,2216,-309170.0,-4.377649,reduction,6.4876838,Q2 2014,COMMUNICATIONS,13F,09/30/2020,14.02,4.59
Fulgent genetics inc,FLGT,"",842626.0,33739000.0,0.00111766,0.0003,2217,256644.0,43.79725,addition,3.4713732,Q4 2016,HEALTH CARE,13F,09/30/2020,20.5264,70.72
Codexis inc,CDXS,"",2871603.0,33713000.0,0.0011168,0.0012,2218,17889.0,0.626867,addition,4.5174061,Q2 2010,MATERIALS,13F,09/30/2020,9.1463,25.3
Hdfc bank ltd adr,HDB,"",674041.0,33675000.0,0.00111554,0.0015,2219,-286989.0,-29.862647,reduction,0.0367148,Q2 2005,FINANCE,13F,09/30/2020,18.81,74.88
Castle biosciences inc,CSTL,"",654059.0,33651000.0,0.00111474,0.0007,2220,112310.0,20.731003,addition,2.6420472,Q3 2019,HEALTH CARE,13F,09/30/2020,35.9942,74.14
Gogo inc,GOGO,"",3637907.0,33614000.0,0.00111352,0.0005,2221,-789092.0,-17.824535,reduction,4.2673476,Q3 2013,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,10.85,10.98
City office reit inc,CIO,"",4462350.0,33557000.0,0.00111163,0.0019,2222,-786014.0,-14.976362,reduction,10.2825955,Q3 2014,REAL ESTATE,13F,09/30/2020,12.69,9.95
Hawkins  inc.,HWKN,"",727742.0,33550000.0,0.0011114,0.0011,2223,-1029.0,-0.141197,reduction,6.8200427,Q1 2003,MATERIALS,13F,09/30/2020,35.9,53.84
Bristow group inc,ERA,"",1572812.0,33422000.0,0.00110716,0.0002,2224,1101369.0,233.616577,addition,5.2937367,Q1 2013,TRANSPORTS,13F,09/30/2020,19.1608,28.28
Cass information systems  inc. (cass bank & trust),CASS,"",829599.0,33383000.0,0.00110587,0.0012,2225,-8559.0,-1.021168,reduction,5.7522629,Q2 2006,INDUSTRIALS,13F,09/30/2020,33.83,41.59
Extreme networks inc.,EXTR,"",8283848.0,33302000.0,0.00110318,0.0013,2226,-93333.0,-1.114134,reduction,6.7341165,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,6.63,7.76
Aphria inc,APHA,"",7499273.0,33222000.0,0.00110053,0.0011,2227,521637.0,7.475841,addition,N/A,Q4 2018,HEALTH CARE,13F,09/30/2020,5.3418,12.42
Vaxart inc,VXRT,"",4995186.0,33217000.0,0.00110037,0.0003,2228,3944359.0,375.357599,addition,N/A,Q1 2018, ,13F,09/30/2020,,
Oceaneering international inc.,OII,"",9408930.0,33119000.0,0.00109712,0.0026,2229,-1846114.0,-16.402548,reduction,9.4748143,Q2 2002,ENERGY,13F,09/30/2020,31.21,11.58
Ichor holdings ltd,ICHR,"",1530529.0,33014000.0,0.00109364,0.0015,2230,-75694.0,-4.712546,reduction,5.4888118,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,22.66,39.61
Adapthealth corp,AHCO,"",1506494.0,32857000.0,0.00108844,0.0002,2231,1209441.0,407.146536,addition,1.7035984,Q4 2019,FINANCE,13F,09/30/2020,20.5599,37.23
Foundation building materials inc,FBM,"",2079002.0,32682000.0,0.00108264,0.0011,2232,42297.0,2.076737,addition,4.8115267,Q1 2017,INDUSTRIALS,13F,09/30/2020,15.3183,19.21
Par technology corp.,PAR,"",806640.0,32677000.0,0.00108248,0.0008,2233,83063.0,11.479497,addition,3.6861878,Q2 2005,INFORMATION TECHNOLOGY,13F,09/30/2020,18.6315,68.61
Crispr therapeutics ag,CRSP,"",390424.0,32655000.0,0.00108175,0.0009,2234,56870.0,17.049713,addition,0.5482935,Q2 2017,HEALTH CARE,13F,09/30/2020,63.5545,199.88
Boingo wireless inc,WIFI,"",3192325.0,32546000.0,0.00107814,0.0016,2235,-210553.0,-6.187498,reduction,7.1687887,Q2 2011,COMMUNICATIONS,13F,09/30/2020,15.85,12.3
Great lakes dredge & dock corp.,GLDD,"",3420722.0,32531000.0,0.00107764,0.0011,2236,-32732.0,-0.947805,reduction,5.2650362,Q3 2007,INDUSTRIALS,13F,09/30/2020,7.01,14.07
Springworks therapeutics inc,SWTX,"",682002.0,32511000.0,0.00107698,0.0008,2237,140847.0,26.027109,addition,1.3984863,Q3 2019,HEALTH CARE,13F,09/30/2020,38.053,79.8
Thermon group holdings inc,THR,"",2893570.0,32496000.0,0.00107648,0.0015,2238,-42467.0,-1.446405,reduction,8.7207070,Q2 2011,INDUSTRIALS,13F,09/30/2020,21.72,17.22
Consolidated communications holdings inc,CNSL,"",5692249.0,32389000.0,0.00107294,0.0014,2239,-89854.0,-1.554002,reduction,7.1681292,Q3 2005,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,18.2,5.51
Anika therapeutics inc.,ANIK,"",911036.0,32243000.0,0.0010681,0.0012,2240,-2207.0,-0.241666,reduction,6.4091947,Q1 2005,HEALTH CARE,13F,09/30/2020,30.68,39.23
Groupon inc,GRPN,"",1580329.0,32239000.0,0.00106797,0.0014,2241,-615155.0,-28.019106,reduction,5.4848434,Q4 2011,COMMUNICATIONS,13F,09/30/2020,2318.6,34.36
Assetmark financial holdings inc,AMK,"",1481863.0,32215000.0,0.00106717,0.0015,2242,-68756.0,-4.4341,reduction,2.0453806,Q3 2019,FINANCE,13F,09/30/2020,26.22,24.08
Enterprise financial services corp,EFSC,"",1175093.0,32046000.0,0.00106158,0.0014,2243,-68742.0,-5.526617,reduction,3.7651484,Q2 2005,FINANCE,13F,09/30/2020,31.44,37.44
Revolve group inc,RVLV,"",1950320.0,32043000.0,0.00106148,0.0007,2244,548331.0,39.110935,addition,7.5748881,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,24.9556,35.21
Tenneco inc.,TEN,"",4610003.0,31993000.0,0.00105982,0.0013,2245,-276964.0,-5.667401,reduction,7.5421197,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,30.14,10.76
Stepstone group inc.,STEP,"",1200485.0,31945000.0,0.00105823,,2246,1200485.0,,new,4.1059769,Q3 2020,FINANCE,13F,09/30/2020,26.61,37.46
German american bancorp inc,GABC,"",1176517.0,31930000.0,0.00105773,0.0014,2247,-70265.0,-5.635709,reduction,4.4409846,Q2 2002,FINANCE,13F,09/30/2020,23.52,34.73
Argan inc.,AGX,"",761034.0,31894000.0,0.00105654,0.0013,2248,16426.0,2.205993,addition,4.8504494,Q4 2008,INDUSTRIALS,13F,09/30/2020,50.0309,45.9
Universal electronics inc.,UEIC,"",844988.0,31890000.0,0.00105641,0.0014,2249,-10082.0,-1.179085,reduction,6.1455121,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,42.06,56.77
New senior investment group inc,SNR,"",7969857.0,31879000.0,0.00105604,0.0013,2250,-2203173.0,-21.656999,reduction,9.5994794,Q4 2014,REAL ESTATE,13F,09/30/2020,12.33,5.65
Myers industries inc.,MYE,"",2398344.0,31730000.0,0.00105111,0.0014,2251,-287752.0,-10.712648,reduction,6.6945951,Q2 2002,MATERIALS,13F,09/30/2020,15.92,22.34
Krystal biotech inc,KRYS,"",733038.0,31557000.0,0.00104538,0.0011,2252,8385.0,1.157106,addition,3.7195663,Q4 2017,HEALTH CARE,13F,09/30/2020,28.8048,67.85
Dennys corp.,DENN,"",3141824.0,31418000.0,0.00104077,0.001,2253,235555.0,8.105065,addition,4.9269510,Q2 2005,CONSUMER DISCRETIONARY,13F,09/30/2020,8.0667,16.26
Eagle pharmaceuticals inc,EGRX,"",738909.0,31389000.0,0.00103981,0.0012,2254,5965.0,0.813841,addition,5.6707723,Q2 2014,HEALTH CARE,13F,09/30/2020,64.5901,50.67
China mobile ltd. adr,CHL,"",974853.0,31351000.0,0.00103855,0.0009,2255,201855.0,26.113263,addition,0.0238054,Q2 2014,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,43.5783,85.24
The chefs warehouse inc,CHEF,"",2149559.0,31254000.0,0.00103534,0.001,2256,-13308.0,-0.615294,reduction,5.6912224,Q3 2011,CONSUMER STAPLES,13F,09/30/2020,22.25,26.39
Everquote inc,EVER,"",806252.0,31153000.0,0.00103199,0.0022,2257,-282202.0,-25.926865,reduction,3.9625249,Q2 2018,COMMUNICATIONS,13F,09/30/2020,24.62,38.17
First bancorp (nc),FBNC,"",1487626.0,31136000.0,0.00103143,0.0013,2258,16305.0,1.108188,addition,5.1960286,Q2 2002,FINANCE,13F,09/30/2020,25.9345,36.53
Banc of california inc,BANC,"",3076435.0,31133000.0,0.00103133,0.0012,2259,-11380.0,-0.368545,reduction,6.1821771,Q2 2005,FINANCE,13F,09/30/2020,16.21,17.42
Omeros corp,OMER,"",3076153.0,31085000.0,0.00102974,0.0014,2260,332238.0,12.108174,addition,4.9895165,Q2 2010,HEALTH CARE,13F,09/30/2020,13.6155,18.06
Trico bancshares (chico  ca),TCBK,"",1266659.0,31021000.0,0.00102762,0.0014,2261,-16723.0,-1.303041,reduction,4.2549043,Q2 2002,FINANCE,13F,09/30/2020,29.32,40.79
Hyster-yale materials handling inc,HY,"",831307.0,30883000.0,0.00102305,0.0013,2262,-93228.0,-10.083772,reduction,6.4176513,Q4 2012,INDUSTRIALS,13F,09/30/2020,64.12,78.19
Caleres inc. (brown shoe co.),CAL,"",3221959.0,30802000.0,0.00102037,0.0013,2263,-1087477.0,-25.234787,reduction,8.4996950,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,19.24,16.89
Shyft group inc,SPAR,"",1630374.0,30781000.0,0.00101967,0.001,2264,-21625.0,-1.30902,reduction,4.5860845,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,7.92,29.44
Ready capital corp,RC,"",2733018.0,30609000.0,0.00101397,0.0008,2265,50668.0,1.888941,addition,5.0177888,Q2 2013,REAL ESTATE,13F,09/30/2020,13.2807,11.64
Ennis inc.,EBF,"",1754184.0,30592000.0,0.00101341,0.0012,2266,-41391.0,-2.305167,reduction,6.7288636,Q2 2002,INDUSTRIALS,13F,09/30/2020,17.9,18.63
Oneconnect financial technology co.  ltd. adr,OCFT,"",1434788.0,30561000.0,0.00101238,0.0006,2267,521702.0,57.13613,addition,0.3679004,Q2 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,19.3654,21.51
Anaptysbio inc,ANAB,"",2064077.0,30445000.0,0.00100854,0.0018,2268,-191503.0,-8.490189,reduction,7.5475052,Q1 2017,HEALTH CARE,13F,09/30/2020,70.84,26.11
Helix energy solutions group inc.,HLX,"",12605819.0,30381000.0,0.00100642,0.0019,2269,-2427609.0,-16.148073,reduction,8.3948876,Q1 2006,ENERGY,13F,09/30/2020,13.73,4.67
Protagonist therapeutics inc,PTGX,"",1552459.0,30352000.0,0.00100546,0.0009,2270,132098.0,9.300312,addition,3.6088007,Q3 2016,HEALTH CARE,13F,09/30/2020,16.2014,24.37
Futurefuel corp,FF,"",2644053.0,30063000.0,0.000995885,0.0012,2271,-138461.0,-4.976112,reduction,6.0444833,Q2 2011,MATERIALS,13F,09/30/2020,13.81,13.87
Resources connection inc,RGP,"",2601974.0,30052000.0,0.000995521,0.0014,2272,-664443.0,-20.341647,reduction,8.0040285,Q2 2002,INDUSTRIALS,13F,09/30/2020,16.71,12.63
Wix.com ltd,WIX,"",117890.0,30044000.0,0.000995256,0.0007,2273,36563.0,44.958009,addition,0.2118789,Q4 2013,COMMUNICATIONS,13F,09/30/2020,141.9138,241.28
Accel entertainment ord shs class a 1,ACEL,"",2803182.0,30023000.0,0.00099456,0.001,2274,-131144.0,-4.469306,reduction,N/A,Q4 2019, ,13F,09/30/2020,,
Ruths hospitality group inc,RUTH,"",2713580.0,30011000.0,0.000994163,0.0006,2275,599122.0,28.334542,addition,7.7753572,Q3 2005,CONSUMER DISCRETIONARY,13F,09/30/2020,12.034,18.82
Sciplay corp,SCPL,"",1847257.0,29963000.0,0.000992572,0.001,2276,-67958.0,-3.548322,reduction,8.0817380,Q2 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,13.66,17.04
Mbia inc.,MBI,"",4942563.0,29952000.0,0.000992208,0.0014,2277,-626540.0,-11.250286,reduction,9.1652101,Q2 2002,FINANCE,13F,09/30/2020,22.2,7.11
Granite point mortgage trust inc,GPMT,"",4205702.0,29817000.0,0.000987736,0.0014,2278,-1147328.0,-21.433244,reduction,7.6183240,Q3 2017,FINANCE,13F,09/30/2020,17.64,9.72
Pc connection inc,CNXN,"",725439.0,29787000.0,0.000986742,0.0012,2279,-4413.0,-0.604643,reduction,2.7714437,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,24.06,51.31
Banco santander chile adr,BSAC,"",2137445.0,29625000.0,0.000981376,0.0012,2280,9410.0,0.442192,addition,0.4536989,Q2 2005,FINANCE,13F,09/30/2020,16.797,21.49
