Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Ducommun  inc,DCO,"",556047.0,18304000.0,0.000606428,0.0007,2504,-2864.0,-0.512425,reduction,4.7592571,Q2 2002,INDUSTRIALS,13F,09/30/2020,24.17,53.44
Customers bancorp inc,CUBI,"",1627728.0,18231000.0,0.00060401,0.0007,2505,-4439.0,-0.27197,reduction,5.1650154,Q2 2013,FINANCE,13F,09/30/2020,22.1,17.94
Applied molecular transport inc.,AMTI,"",571573.0,18187000.0,0.000602552,0.0,2506,536573.0,1533.065714,addition,N/A,Q2 2020,HEALTH CARE,13F,09/30/2020,31.411,33.9
Par pacific holdings inc,PARR,"",2685839.0,18183000.0,0.000602419,0.0007,2507,359030.0,15.430145,addition,4.9769823,Q3 2014,ENERGY,13F,09/30/2020,17.2872,13.44
Energy recovery inc,ERII,"",2206848.0,18096000.0,0.000599537,0.0006,2508,-8499.0,-0.383642,reduction,3.9633144,Q3 2008,INDUSTRIALS,13F,09/30/2020,8.48,13.65
Scholar rock holding corp,SRRK,"",1021789.0,18075000.0,0.000598841,0.0007,2509,-8251.0,-0.801037,reduction,3.4202501,Q2 2018,HEALTH CARE,13F,09/30/2020,19.02,51.5
Banco santander brasil sa adr,BSBR,"",3658521.0,18073000.0,0.000598775,0.0007,2510,0.0,0.0,,0.0490362,Q1 2016,FINANCE,13F,09/30/2020,6.88,8.66
Athersys inc,ATHX,"",9254648.0,18046000.0,0.00059788,0.0009,2511,-260030.0,-2.732935,reduction,4.6881869,Q1 2011,HEALTH CARE,13F,09/30/2020,2.19,1.88
Lydall inc.,LDL,"",1091011.0,18046000.0,0.00059788,0.0005,2512,-22908.0,-2.056523,reduction,6.1428112,Q2 2002,INDUSTRIALS,13F,09/30/2020,22.92,29.93
Rev group inc,REVG,"",2286818.0,18043000.0,0.000597781,0.0005,2513,-77907.0,-3.294548,reduction,3.6026383,Q1 2017,INDUSTRIALS,13F,09/30/2020,23.4,9.17
Fossil group inc.,FOSL,"",3134050.0,17990000.0,0.000596025,0.0005,2514,176197.0,5.956922,addition,6.1093589,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,29.0702,9.19
Shinhan financial group co. ltd adr,SHG,"",782862.0,17982000.0,0.00059576,0.0009,2515,-221553.0,-22.057914,reduction,0.1639869,Q2 2005,FINANCE,13F,09/30/2020,25.54,30.35
Syros pharmaceuticals inc,SYRS,"",2033423.0,17976000.0,0.000595561,0.0007,2516,132050.0,6.944981,addition,4.4434585,Q3 2016,HEALTH CARE,13F,09/30/2020,10.8691,13.08
Forterra inc,FRTA,"",1512509.0,17878000.0,0.000592314,0.0004,2517,390698.0,34.827435,addition,2.3110907,Q4 2016,MATERIALS,13F,09/30/2020,14.3269,17.38
Siga technologies  inc,SIGA,"",2592238.0,17808000.0,0.000589995,0.0006,2518,-341630.0,-11.644355,reduction,3.3182426,Q2 2018,HEALTH CARE,13F,09/30/2020,6.1,7.34
Ezcorp inc class a non-voting shares,EZPW,"",3532704.0,17770000.0,0.000588736,0.0008,2519,143514.0,4.234463,addition,6.4151945,Q2 2002,FINANCE,13F,09/30/2020,12.2157,4.75
Viewray inc,VRAY,"",5075734.0,17765000.0,0.000588571,0.0004,2520,-10543.0,-0.207283,reduction,3.4308311,Q2 2016,HEALTH CARE,13F,09/30/2020,6.39,4.14
Pacific ethanol inc.,PEIX,"",2426348.0,17736000.0,0.00058761,0.0,2521,732599.0,43.253103,addition,3.8211425,Q2 2013,ENERGY,13F,09/30/2020,4.5038,6.01
Cna financial corp.,CNA,"",590845.0,17719000.0,0.000587046,0.0007,2522,-47662.0,-7.464601,reduction,0.2177176,Q2 2002,FINANCE,13F,09/30/2020,38.49,38.64
Korea electric power co. adr,KEP,"",2032575.0,17704000.0,0.00058655,0.0006,2523,-69307.0,-3.297378,reduction,0.1583091,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,14.76,12.04
Audiocodes ltd.,AUDC,"",562616.0,17699000.0,0.000586384,0.0006,2524,17791.0,3.265452,addition,1.7213213,Q1 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,7.8703,28.6
Stoneco ltd,STNE,"",332945.0,17609000.0,0.000583402,0.0003,2525,97245.0,41.257955,addition,0.1078455,Q1 2020,FINANCE,13F,09/30/2020,41.6128,85.17
Craft brewery alliance  inc.,BREW,"",1062911.0,17548000.0,0.000581381,0.0005,2526,175732.0,19.807953,addition,N/A,Q4 2010,CONSUMER STAPLES,13F,09/30/2020,14.0811,
Tristate capital holdings inc,TSC,"",1322052.0,17504000.0,0.000579923,0.0007,2527,-3555.0,-0.268179,reduction,4.4278650,Q2 2013,FINANCE,13F,09/30/2020,17.4,16.78
Calamp corp.,CAMP,"",2431594.0,17484000.0,0.000579261,0.0007,2528,-60222.0,-2.416792,reduction,6.9434590,Q3 2004,INFORMATION TECHNOLOGY,13F,09/30/2020,11.59,9.9
Virnetx holding corp,VHC,"",3317145.0,17482000.0,0.000579195,0.0008,2529,6775.0,0.20466,addition,4.6681843,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,8.214,5.25
Accelerate diagnostics corp,AXDX,"",1637719.0,17457000.0,0.000578366,0.0008,2530,130983.0,8.693162,addition,2.9060630,Q4 2012,HEALTH CARE,13F,09/30/2020,16.9989,7.74
Sogou inc,SOGO,"",1949735.0,17333000.0,0.000574258,0.0003,2531,142452.0,7.882108,addition,0.5037261,Q4 2017,COMMUNICATIONS,13F,09/30/2020,7.1844,8.17
Hanmi financial corp.,HAFC,"",2108469.0,17311000.0,0.000573529,0.0007,2532,-51163.0,-2.369061,reduction,6.8776673,Q4 2011,FINANCE,13F,09/30/2020,16.45,11.49
Invacare corp,IVC,"",2301247.0,17305000.0,0.00057333,0.0005,2533,3299.0,0.143563,addition,6.6858856,Q2 2002,HEALTH CARE,13F,09/30/2020,19.9921,8.56
Pure cycle corp,PCYO,"",1918593.0,17287000.0,0.000572734,0.0007,2534,-224193.0,-10.462687,reduction,8.0432017,Q1 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,8.65,10.89
The lovesac co,LOVE,"",623229.0,17269000.0,0.000572138,0.0005,2535,36934.0,6.299559,addition,4.2880872,Q3 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,24.5773,44.33
The hackett group inc,HCKT,"",1542084.0,17240000.0,0.000571177,0.0007,2536,-12597.0,-0.810263,reduction,5.1298578,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,11.42,14.04
Durect corp,DRRX,"",10068473.0,17217000.0,0.000570415,0.0008,2537,37764.0,0.376484,addition,5.0197618,Q2 2002,HEALTH CARE,13F,09/30/2020,1.979,2.15
Biodelivery sciences international inc,BDSI,"",4606719.0,17183000.0,0.000569288,0.0007,2538,-81753.0,-1.743702,reduction,4.5640744,Q2 2009,HEALTH CARE,13F,09/30/2020,5.16,4.3
Allied motion technologies inc,AMOT,"",415017.0,17131000.0,0.000567566,0.0005,2539,830.0,0.200393,addition,4.2590693,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,18.7452,50.01
Verso corp,VRS,"",2158012.0,17026000.0,0.000564087,0.001,2540,-248274.0,-10.317726,reduction,6.4093578,Q3 2016,MATERIALS,13F,09/30/2020,15.97,11.96
Orchid island capital inc,ORC,"",3394148.0,17006000.0,0.000563424,0.0006,2541,-91434.0,-2.623206,reduction,4.9257323,Q2 2013,REAL ESTATE,13F,09/30/2020,7.89,5.37
Crinetics pharmaceuticals inc,CRNX,"",1081098.0,16940000.0,0.000561238,0.0007,2542,62.0,0.005735,addition,3.2876528,Q3 2018,HEALTH CARE,13F,09/30/2020,21.5697,13.74
Cambridge bancorp,CATC,"",317136.0,16859000.0,0.000558554,0.0007,2543,1067.0,0.337585,addition,4.5778677,Q4 2017,FINANCE,13F,09/30/2020,75.5843,70.59
Ryanair holdings adr,RYAAY,"",204380.0,16710000.0,0.000553617,,2544,204380.0,,new,0.0908120,Q3 2020,TRANSPORTS,13F,09/30/2020,81.76,108.0
Mei pharma inc,MEIP,"",5319783.0,16598000.0,0.000549907,0.0007,2545,512612.0,10.663486,addition,4.7277714,Q4 2012,HEALTH CARE,13F,09/30/2020,3.2465,2.9
Zix corp.,ZIXI,"",2838262.0,16577000.0,0.000549211,0.0007,2546,87776.0,3.191291,addition,4.9765445,Q2 2002,COMMUNICATIONS,13F,09/30/2020,4.1441,8.81
Clean energy fuels corp,CLNE,"",6671223.0,16544000.0,0.000548118,0.0006,2547,-942440.0,-12.378273,reduction,3.3575878,Q3 2007,ENERGY,13F,09/30/2020,6.43,8.35
Cross country healthcare inc,CCRN,"",2542422.0,16500000.0,0.00054666,0.0006,2548,-34815.0,-1.350865,reduction,6.7679241,Q2 2002,HEALTH CARE,13F,09/30/2020,12.67,9.1
Akebia therapeutics inc,AKBA,"",6565065.0,16478000.0,0.000545931,0.0035,2549,-755811.0,-10.324051,reduction,4.5807869,Q2 2014,HEALTH CARE,13F,09/30/2020,9.66,2.92
Biospecific technology inc.,BSTC,"",311761.0,16470000.0,0.000545666,0.0007,2550,-331.0,-0.106058,reduction,4.2445597,Q3 2009,HEALTH CARE,13F,09/30/2020,38.37,
Applied optoelectronics inc,AAOI,"",1463109.0,16460000.0,0.000545335,0.0006,2551,-1161.0,-0.079289,reduction,6.4244813,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,25.0,8.77
Seneca foods corp.  class a,SENEA,"",460191.0,16442000.0,0.000544738,0.0006,2552,1456.0,0.317395,addition,5.0556578,Q3 2006,CONSUMER STAPLES,13F,09/30/2020,29.0113,39.03
Red robin gourmet burgers inc,RRGB,"",1239872.0,16317000.0,0.000540597,0.0003,2553,544781.0,78.375493,addition,7.9780940,Q3 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,30.4382,20.1
Hooker furniture corp,HOFT,"",630337.0,16281000.0,0.000539404,0.0005,2554,-28875.0,-4.38023,reduction,5.3014188,Q2 2005,CONSUMER DISCRETIONARY,13F,09/30/2020,22.29,31.47
Marinus pharmaceuticals inc,MRNS,"",1266572.0,16275000.0,0.000539206,0.0004,2555,92456.0,7.87452,addition,4.1418356,Q2 2015,HEALTH CARE,13F,09/30/2020,171.3675,12.63
Amyris inc.,AMRS,"",5568680.0,16260000.0,0.000538709,0.0006,2556,1859081.0,50.115417,addition,2.7199987,Q4 2010,MATERIALS,13F,09/30/2020,459.3421,5.44
Waitr holdings inc,WTRH,"",5039132.0,16226000.0,0.000537582,0.0003,2557,1332009.0,35.931071,addition,4.5778771,Q4 2018,FINANCE,13F,09/30/2020,5.7875,3.22
Ies holdings inc. (integrated electrical services inc.),IESC,"",509475.0,16186000.0,0.000536257,0.0003,2558,128062.0,33.575678,addition,2.4204730,Q2 2006,INDUSTRIALS,13F,09/30/2020,,48.43
Bar harbor bankshares,BHB,"",786868.0,16170000.0,0.000535727,0.0006,2559,-14522.0,-1.812101,reduction,5.2165631,Q3 2009,FINANCE,13F,09/30/2020,25.67,22.1
Dxp enterprises inc.,DXPE,"",995223.0,16054000.0,0.000531884,0.0007,2560,6250.0,0.631969,addition,5.5977984,Q4 2007,INDUSTRIALS,13F,09/30/2020,36.4814,22.85
Peoples bancorp  inc. (oh),PEBO,"",839766.0,16031000.0,0.000531122,0.0007,2561,-111597.0,-11.730223,reduction,4.2156949,Q2 2002,FINANCE,13F,09/30/2020,25.75,27.02
Ani pharmaceuticals inc,ANIP,"",567945.0,16023000.0,0.000530856,0.0006,2562,18505.0,3.367975,addition,4.6117935,Q2 2005,HEALTH CARE,13F,09/30/2020,1259.1715,28.0
Miller industries inc. (tn),MLR,"",524050.0,16021000.0,0.00053079,0.0006,2563,-7016.0,-1.321116,reduction,4.5947260,Q2 2002,INDUSTRIALS,13F,09/30/2020,20.89,36.81
Ufp technologies inc.,UFPT,"",386670.0,16016000.0,0.000530625,0.0006,2564,-1413.0,-0.364097,reduction,5.1591880,Q1 2013,MATERIALS,13F,09/30/2020,29.53,46.2
Artesian resources corp  class a,ARTNA,"",463739.0,15986000.0,0.000529631,0.0006,2565,-15594.0,-3.253271,reduction,4.9671315,Q1 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,28.87,37.05
Kala pharmaceuticals inc,KALA,"",2127114.0,15954000.0,0.00052857,0.0008,2566,-76002.0,-3.44975,reduction,3.7943616,Q3 2017,HEALTH CARE,13F,09/30/2020,9.91,7.66
Seaspine holdings corp,SPNE,"",1115563.0,15953000.0,0.000528537,0.0004,2567,19166.0,1.748089,addition,4.0422860,Q3 2015,HEALTH CARE,13F,09/30/2020,12.8749,17.12
Cbtx inc,CBTX,"",976261.0,15952000.0,0.000528504,0.0007,2568,-1637.0,-0.1674,reduction,3.9127576,Q4 2017,FINANCE,13F,09/30/2020,31.16,26.11
Modine manufacturing corp.,MOD,"",2545959.0,15912000.0,0.000527179,0.0005,2569,-3980.0,-0.156082,reduction,4.9776666,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,13.5,12.17
Altimmune inc,ALT,"",1203303.0,15885000.0,0.000526284,0.0002,2570,597258.0,98.550108,addition,3.6561409,Q1 2010,HEALTH CARE,13F,09/30/2020,8.0225,11.45
Dynex capital inc,DX,"",1039546.0,15812000.0,0.000523866,0.0006,2571,-193213.0,-15.673218,reduction,4.4923003,Q2 2009,REAL ESTATE,13F,09/30/2020,145.57,17.72
Haynes international inc,HAYN,"",918157.0,15691000.0,0.000519857,0.0009,2572,-194966.0,-17.515225,reduction,7.3119597,Q2 2007,MATERIALS,13F,09/30/2020,43.67,24.91
Infusystems holdings inc,INFU,"",1220629.0,15648000.0,0.000518432,0.0005,2573,51787.0,4.430624,addition,6.0433721,Q2 2013,HEALTH CARE,13F,09/30/2020,6.0021,18.99
Transmedics group inc,TMDX,"",1126927.0,15529000.0,0.00051449,0.0006,2574,260899.0,30.125931,addition,4.1499698,Q2 2019,HEALTH CARE,13F,09/30/2020,20.4197,18.77
So-young international inc,SY,"",1241812.0,15511000.0,0.000513893,0.0006,2575,34760.0,2.879743,addition,1.1654538,Q4 2019,COMMUNICATIONS,13F,09/30/2020,11.8971,11.41
Aprea therapeutics inc,APRE,"",643190.0,15475000.0,0.000512701,0.0008,2576,38813.0,6.421985,addition,3.0358014,Q4 2019,HEALTH CARE,13F,09/30/2020,40.7483,25.09
Homology medicines inc,FIXX,"",1445180.0,15464000.0,0.000512336,0.0008,2577,-23566.0,-1.604498,reduction,3.1960194,Q1 2018,HEALTH CARE,13F,09/30/2020,19.47,12.65
Matrix service co,MTRX,"",1850984.0,15457000.0,0.000512104,0.0006,2578,62534.0,3.496547,addition,6.9953526,Q2 2002,ENERGY,13F,09/30/2020,18.302,11.66
Republic bancorp inc. (ky)  class a,RBCAA,"",548735.0,15452000.0,0.000511939,0.0006,2579,989.0,0.180558,addition,2.6245157,Q2 2002,FINANCE,13F,09/30/2020,30.4159,36.35
Globalstar inc,GSAT,"",50228966.0,15411000.0,0.00051058,0.0006,2580,-348682.0,-0.689399,reduction,3.0071354,Q2 2014,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,1.69,0.38
Nve corp,NVEC,"",313055.0,15365000.0,0.000509056,0.0006,2581,23460.0,8.100969,addition,6.4747164,Q3 2003,INFORMATION TECHNOLOGY,13F,09/30/2020,55.9162,55.6
Ishares msci india index fund,INDA,"",453300.0,15349000.0,0.000508526,0.0004,2582,37100.0,8.913984,addition,No Data,Q2 2019,FINANCE,13F,09/30/2020,31.5279,39.36
Posco  inc. adr,PKX,"",365496.0,15300000.0,0.000506903,0.0005,2583,-13505.0,-3.563315,reduction,0.1147315,Q3 2003,MATERIALS,13F,09/30/2020,84.92,61.3
First mid bancshares inc,FMBH,"",610736.0,15238000.0,0.000504849,0.0006,2584,2414.0,0.396829,addition,3.6509389,Q2 2016,FINANCE,13F,09/30/2020,32.1016,33.45
Berry corporation (bry),BRY,"",4781786.0,15158000.0,0.000502198,0.001,2585,-1268032.0,-20.959837,reduction,5.9868958,Q3 2018,ENERGY,13F,09/30/2020,11.58,3.79
Cytosorbents crp,CTSOD,"",1896251.0,15123000.0,0.000501039,0.0006,2586,303437.0,19.050372,addition,N/A,Q1 2015,HEALTH CARE,13F,09/30/2020,,
Kimball electronics inc,KE,"",1306477.0,15103000.0,0.000500376,0.0006,2587,2892.0,0.22185,addition,5.2285597,Q4 2014,INDUSTRIALS,13F,09/30/2020,13.6154,15.64
Kymera therapeutics  inc.,KYMR,"",466050.0,15058000.0,0.000498885,,2588,466050.0,,new,1.0466086,Q3 2020,HEALTH CARE,13F,09/30/2020,32.31,86.1
Hingham institution for savings,HIFS,"",81558.0,15008000.0,0.000497229,0.0005,2589,-1221.0,-1.475012,reduction,3.8166503,Q1 2009,FINANCE,13F,09/30/2020,137.12,216.15
Plains group holdings l.p.,PAGP,"",2458032.0,14969000.0,0.000495937,0.0009,2590,-312054.0,-11.265138,reduction,1.3340007,Q4 2013,ENERGY,13F,09/30/2020,40.33,9.12
Orion engineered carbons s.a,OEC,"",1193179.0,14925000.0,0.000494479,0.0002,2591,750885.0,169.77056,addition,1.9726167,Q3 2018,MATERIALS,13F,09/30/2020,15.5051,16.52
Ovid therapeutics inc,OVID,"",2596335.0,14903000.0,0.00049375,0.0006,2592,474703.0,22.374427,addition,4.0994955,Q2 2017,HEALTH CARE,13F,09/30/2020,4.7185,2.61
Vishay precision group inc,VPG,"",587397.0,14872000.0,0.000492723,0.0005,2593,541.0,0.092186,addition,4.3269458,Q3 2010,INFORMATION TECHNOLOGY,13F,09/30/2020,19.3955,30.08
Merchants bancorp,MBIN,"",746017.0,14704000.0,0.000487157,0.0005,2594,3565.0,0.480166,addition,2.5952377,Q4 2017,FINANCE,13F,09/30/2020,22.1085,27.82
Companhia brasileira de distribuicao adr,CBD,"",1191459.0,14702000.0,0.000487091,0.0006,2595,-95839.0,-7.444974,reduction,0.4444131,Q3 2005,CONSUMER STAPLES,13F,09/30/2020,30.86,14.03
Catalyst pharmaceuticals inc,CPRX,"",4948156.0,14696000.0,0.000486892,0.0008,2596,-142204.0,-2.793594,reduction,4.7825155,Q4 2010,HEALTH CARE,13F,09/30/2020,2.73,3.42
Park electrochemical corp.,PKE,"",1344848.0,14685000.0,0.000486527,0.0006,2597,-188725.0,-12.306229,reduction,6.5983999,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,21.63,13.22
Cassava sciences inc,SAVA,"",1273401.0,14658000.0,0.000485633,0.0001,2598,152191.0,13.573818,addition,N/A,Q1 2019, ,13F,09/30/2020,,
Willdan group inc,WLDN,"",574524.0,14656000.0,0.000485567,0.0005,2599,9988.0,1.769241,addition,4.7615476,Q4 2013,INDUSTRIALS,13F,09/30/2020,24.0557,41.36
Tidewater inc.,TDW,"",2182028.0,14642000.0,0.000485103,0.0004,2600,99554.0,4.780564,addition,5.4061232,Q2 2002,ENERGY,13F,09/30/2020,343.2037,8.71
Cardiff oncology inc,TROV,"",1031402.0,14635000.0,0.000484871,0.0001,2601,737026.0,250.368916,addition,4.1256080,Q1 2013,HEALTH CARE,13F,09/30/2020,626.262,18.91
Ares commercial real estate corp,ACRE,"",1589388.0,14527000.0,0.000481293,0.0005,2602,-9107.0,-0.569723,reduction,4.7526792,Q3 2012,REAL ESTATE,13F,09/30/2020,12.31,12.22
Vbi vaccines inc,VBIV,"",5073089.0,14509000.0,0.000480696,0.0007,2603,-987954.0,-16.300066,reduction,2.1994903,Q4 2015,MATERIALS,13F,09/30/2020,2.17,3.12
Ribbon communications inc,RBBN,"",3702517.0,14329000.0,0.000474733,0.0005,2604,128141.0,3.584989,addition,2.5508499,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,180.1986,6.61
American superconductor corp.,AMSC,"",986832.0,14289000.0,0.000473408,0.0003,2605,-72412.0,-6.836196,reduction,4.2840515,Q2 2002,INDUSTRIALS,13F,09/30/2020,2327.38,25.22
Altabancorp,ALTA,"",710123.0,14288000.0,0.000473374,0.0,2606,693495.0,4170.645898,addition,3.7784318,Q3 2015,FINANCE,13F,09/30/2020,20.1888,27.66
Cra international inc.,CRAI,"",380643.0,14264000.0,0.000472579,0.0005,2607,-2454.0,-0.640569,reduction,4.8638102,Q2 2002,INDUSTRIALS,13F,09/30/2020,35.43,50.53
Vse corp.,VSEC,"",465419.0,14260000.0,0.000472447,0.0005,2608,1020.0,0.219639,addition,4.2145127,Q4 2007,INDUSTRIALS,13F,09/30/2020,26.0102,40.71
Akouos  inc.,AKUS,"",623181.0,14253000.0,0.000472215,0.0,2609,598181.0,2392.724,addition,1.8131197,Q2 2020,HEALTH CARE,13F,09/30/2020,22.8552,20.76
Orbcomm inc,ORBC,"",4165867.0,14165000.0,0.000469299,0.0006,2610,33254.0,0.804672,addition,5.3440836,Q4 2006,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,7.6359,6.91
First community bancshares  inc (wv),FCBC,"",783947.0,14150000.0,0.000468802,0.0006,2611,3552.0,0.455154,addition,4.4265070,Q2 2002,FINANCE,13F,09/30/2020,23.6246,21.84
Applied therapeutics inc,APLT,"",680677.0,14132000.0,0.000468206,0.0008,2612,65157.0,10.585684,addition,3.0339400,Q3 2019,HEALTH CARE,13F,09/30/2020,28.3469,22.3
Lannett co.  inc,LCI,"",2309536.0,14112000.0,0.000467543,0.0006,2613,116716.0,5.322644,addition,5.7421635,Q2 2002,HEALTH CARE,13F,09/30/2020,14.6362,6.63
Mercantile bank corp.,MBWM,"",782915.0,14107000.0,0.000467378,0.0006,2614,-10791.0,-1.359571,reduction,4.8235638,Q4 2004,FINANCE,13F,09/30/2020,26.36,27.24
Xbiotech inc,XBIT,"",737896.0,14087000.0,0.000466715,0.0004,2615,-154651.0,-17.326931,reduction,2.5454194,Q2 2015,HEALTH CARE,13F,09/30/2020,11.73,16.69
89bio  inc.,ETNB,"",548419.0,14073000.0,0.000466251,0.0002,2616,289589.0,111.883862,addition,2.6917787,Q4 2019,HEALTH CARE,13F,09/30/2020,24.0412,27.19
Texas pacific land trust,TPL,"",31119.0,14052000.0,0.000465555,0.0007,2617,-371.0,-1.178152,reduction,0.4012168,Q4 2015,REAL ESTATE,13F,09/30/2020,360.98,692.0
Northwest pipe co.,NWPX,"",530700.0,14042000.0,0.000465224,0.0005,2618,-44319.0,-7.707397,reduction,5.4148586,Q2 2002,MATERIALS,13F,09/30/2020,26.83,27.89
Select energy services inc,WTTR,"",3654304.0,14033000.0,0.000464926,0.0006,2619,359431.0,10.908797,addition,3.5442841,Q2 2017,ENERGY,13F,09/30/2020,11.1884,4.21
Titan machinery inc,TITN,"",1059980.0,14024000.0,0.000464628,0.0004,2620,-63058.0,-5.614948,reduction,4.7040391,Q2 2008,INDUSTRIALS,13F,09/30/2020,17.38,18.95
Independent bank corp (mi),IBCP,"",1115596.0,14023000.0,0.000464595,0.0006,2621,-27179.0,-2.378333,reduction,5.0985300,Q2 2002,FINANCE,13F,09/30/2020,17.51,18.57
Farmers national banc corp.,FMNB,"",1279048.0,13967000.0,0.000462739,0.0005,2622,6048.0,0.475098,addition,4.5388818,Q1 2012,FINANCE,13F,09/30/2020,12.7911,13.17
Powell industries inc.,POWL,"",578778.0,13966000.0,0.000462706,0.0006,2623,3202.0,0.556312,addition,4.9831880,Q2 2002,INDUSTRIALS,13F,09/30/2020,35.9741,30.57
Flushing financial corp,FFIC,"",1327194.0,13963000.0,0.000462607,0.0006,2624,-144593.0,-9.824316,reduction,4.7032884,Q2 2002,FINANCE,13F,09/30/2020,16.98,16.42
Ranpak holdings corp,PACK,"",1464156.0,13939000.0,0.000461812,0.0004,2625,17982.0,1.243419,addition,N/A,Q2 2019, ,13F,09/30/2020,,
Napco security technologies  inc.,NSSC,"",592079.0,13912000.0,0.000460917,0.0005,2626,-4550.0,-0.762618,reduction,3.2270544,Q1 2006,INFORMATION TECHNOLOGY,13F,09/30/2020,9.39,26.65
Utah medical products  inc.,UTMD,"",174032.0,13900000.0,0.00046052,0.0005,2627,523.0,0.301425,addition,4.7769702,Q2 2005,HEALTH CARE,13F,09/30/2020,67.7565,85.45
Digimarc corp,DMRC,"",621863.0,13886000.0,0.000460056,0.0004,2628,-2006.0,-0.321542,reduction,4.9130196,Q1 2010,INFORMATION TECHNOLOGY,13F,09/30/2020,32.92,50.76
Harborone bancorp inc,HONE,"",1720310.0,13883000.0,0.000459956,0.0005,2629,-12413.0,-0.716387,reduction,2.9452652,Q3 2016,FINANCE,13F,09/30/2020,7.44,10.8
Aurora cannabis inc,ACB,"",2970656.0,13813000.0,0.000457637,0.0013,2630,-814.0,-0.027394,reduction,2.5722101,Q4 2018,HEALTH CARE,13F,09/30/2020,6051.25,8.87
Clarus corp,CLAR,"",978029.0,13810000.0,0.000457538,0.0005,2631,-193391.16,-16.50912,reduction,3.2654340,Q2 2011,FINANCE,13F,09/30/2020,8.99,15.43
Lifevantage corp,LFVN,"",1140947.0,13772000.0,0.000456279,0.0005,2632,95742.0,9.160117,addition,7.9485875,Q4 2012,HEALTH CARE,13F,09/30/2020,141.1464,9.5
U.s. silica holdings  inc.,SLCA,"",4580485.0,13741000.0,0.000455252,0.0006,2633,-438002.0,-8.72777,reduction,6.1990157,Q1 2012,INDUSTRIALS,13F,09/30/2020,27.99,7.13
Golden entertainment inc,GDEN,"",981752.0,13578000.0,0.000449851,0.0003,2634,41995.0,4.468708,addition,3.4907763,Q2 2006,CONSUMER DISCRETIONARY,13F,09/30/2020,22.7035,20.16
Daseke inc,DSKE,"",2525072.0,13560000.0,0.000449255,0.0003,2635,105468.0,4.358895,addition,3.9009479,Q1 2017,TRANSPORTS,13F,09/30/2020,9.1454,5.76
Bridge bancorp  inc.,BDGE,"",776582.0,13535000.0,0.000448427,0.0007,2636,-108130.0,-12.222056,reduction,3.9331427,Q4 2008,FINANCE,13F,09/30/2020,28.79,24.48
Intelligent systems corp,INS,"",346335.0,13500000.0,0.000447267,0.0004,2637,8866.0,2.627204,addition,3.8805094,Q3 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,29.694,39.3
Del taco restaurants inc,TACO,"",1642868.0,13471000.0,0.000446306,0.0003,2638,103628.0,6.732413,addition,4.4015698,Q3 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,11.0108,9.55
I3 verticals inc,IIIV,"",531610.0,13423000.0,0.000444716,0.0005,2639,92091.0,20.952678,addition,1.7287450,Q2 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,24.6713,32.85
Cadiz inc.,CDZI,"",1350546.0,13410000.0,0.000444285,0.0006,2640,-259896.0,-16.138178,reduction,3.8809340,Q4 2005,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,11.84,10.41
Midland states bancorp inc,MSBI,"",1041599.0,13384000.0,0.000443424,0.0006,2641,-22087.0,-2.076459,reduction,4.5991279,Q3 2016,FINANCE,13F,09/30/2020,30.99,17.46
Lindblad expeditions holdings inc,LIND,"",1570490.0,13365000.0,0.000442795,0.0004,2642,228187.0,16.999664,addition,3.1499009,Q3 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,11.0656,15.6
Cooper-standard holdings inc,CPS,"",851031.0,13352676.39,0.000442386,0.0004,2643,-97932.0,-10.319897,reduction,5.0367435,,CONSUMER DISCRETIONARY,13G,10/30/2020,,35.97
Citizens inc.  class a,CIA,"",2406789.0,13333000.0,0.000441734,0.0005,2644,-21396.0,-0.881152,reduction,4.7794736,Q2 2002,FINANCE,13F,09/30/2020,7.77,5.89
