Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Ishares russell mid-cap etf,IWR,"",226179.0,12978000.0,0.000478045,0.0008,3090,-140534.0,-38.322612,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,42.95,68.61
Ishares edge msci intl momentum factor etf,IMTM,"",380388.0,12926000.0,0.00047613,0.0002,3091,200116.0,111.00781,addition,No Data,Q1 2019,FINANCE,13F,09/30/2020,30.6531,37.17
Diamond s shipping inc,DSSI,"",1880155.0,12917000.0,0.000475798,0.0006,3092,-1213.0,-0.064474,reduction,4.6492259,Q1 2019,TRANSPORTS,13F,09/30/2020,12.97,6.97
Craft brewery alliance  inc.,BREW,"",779840.0,12875000.0,0.000474251,0.0005,3093,-11550.0,-1.459457,reduction,N/A,Q1 2016,CONSUMER STAPLES,13F,09/30/2020,14.44,
Contura energy inc,CTRA,"",1758204.0,12870000.0,0.000474067,0.0002,3094,-34639.0,-1.932071,reduction,9.6030343,Q4 2018,ENERGY,13F,09/30/2020,43.91,12.39
Aspen group inc,ASPU,"",1142362.0,12761000.0,0.000470052,0.0004,3095,54426.0,5.002684,addition,5.0779539,Q2 2018,INDUSTRIALS,13F,09/30/2020,8.7701,10.92
Farmland partners inc,FPI,"",1914430.0,12750000.0,0.000469647,0.0005,3096,1482.0,0.077472,addition,6.4685555,Q2 2016,REAL ESTATE,13F,09/30/2020,10.4271,8.55
Guaranty bancshares inc,GNTY,"",508827.0,12665000.0,0.000466516,0.0005,3097,-7559.0,-1.463827,reduction,4.6197015,Q2 2017,FINANCE,13F,09/30/2020,32.2,30.36
Greif inc. class b,GEF.B,"",320588.0,12658000.0,0.000466258,0.0005,3098,15392.0,5.043316,addition,0.8088362,Q2 2016,MATERIALS,13F,09/30/2020,60.4999,48.83
New fortress energy llc,NFE,"",286185.0,12595000.0,0.000463938,0.0,3099,285083.0,25869.600726,addition,N/A,Q1 2020,ENERGY,13F,09/30/2020,43.8782,57.0
Metrocity bankshares  inc.,MCBS,"",955770.0,12588000.0,0.00046368,0.0006,3100,-20830.0,-2.13291,reduction,3.7227059,Q4 2019,FINANCE,13F,09/30/2020,16.78,14.34
Rbb bancorp,RBB,"",1108216.0,12567000.0,0.000462906,0.0006,3101,-10203.0,-0.91227,reduction,5.6142676,Q3 2017,FINANCE,13F,09/30/2020,24.72,15.38
Ishares nasdaq biotechnology index fund,IBB,"",92603.0,12539000.0,0.000461875,0.0005,3102,-1915.0,-2.026069,reduction,No Data,Q4 2019,HEALTH CARE,13F,09/30/2020,136.69,156.12
Fs kkr cap corp,FSK,"",788517.0,12506000.0,0.000460659,0.0004,3103,41012.0,5.486518,addition,0.6371547,Q1 2017,FINANCE,13F,09/30/2020,363.895,16.67
Protective insurance class b,PTVCB,"",949856.0,12471000.0,0.00045937,0.0006,3104,-117.0,-0.012316,reduction,6.6828148,Q2 2011,FINANCE,13F,09/30/2020,23.47,13.68
Icad inc.,ICAD,"",1408189.0,12406000.0,0.000456976,0.0006,3105,26053.0,1.884981,addition,6.1491380,Q1 2017,HEALTH CARE,13F,09/30/2020,8.4665,13.29
Rocky brands inc.,RCKY,"",496460.0,12328000.0,0.000454103,0.0004,3106,-33485.0,-6.31858,reduction,6.7867566,Q1 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,23.33,28.68
Orion energy systems inc,OESX,"",1624687.0,12300000.0,0.000453071,0.0002,3107,384122.0,30.963472,addition,5.3051196,Q1 2017,INDUSTRIALS,13F,09/30/2020,4.3783,10.09
Western new england bancorp,WNEB,"",2182023.0,12285000.0,0.000452519,0.0005,3108,60032.0,2.829041,addition,8.5087918,Q3 2016,FINANCE,13F,09/30/2020,10.366,6.75
Aspira womens health inc,VRML,"",3978734.0,12275000.0,0.00045215,0.0004,3109,1540412.0,63.175085,addition,3.8247560,Q1 2017,HEALTH CARE,13F,09/30/2020,3.47,6.46
Houghton mifflin harcourt co,HMHC,"",7075034.0,12240000.0,0.000450861,0.0005,3110,-204852.0,-2.813945,reduction,5.6226864,Q1 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,9.75,3.33
Delta air lines inc.,DAL,PUT,400000.0,12232000.0,0.000450566,0.0002,3111,205000.0,105.128205,addition,N/A,Q2 2020,TRANSPORTS,13F,09/30/2020,,39.73
Paysign ord shs,PAYS,"",2150227.0,12213000.0,0.000449867,0.0009,3112,-52945.0,-2.403126,reduction,N/A,Q2 2019, ,13F,09/30/2020,,
On semiconductor corp,ON,PRN,9888000.0,12175000.0,0.000448467,0.0004,3113,350000.0,3.669532,addition,N/A,Q1 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,,31.99
Southern national bancorp virginia inc,SONA,"",1399069.0,12144000.0,0.000447325,0.0005,3114,78811.0,5.969364,addition,5.7412181,Q2 2016,FINANCE,13F,09/30/2020,15.7764,12.11
Uranium energy corp,UEC,"",12170415.0,12131000.0,0.000446846,0.0004,3115,-111442.0,-0.907371,reduction,6.1686980,Q1 2017,MATERIALS,13F,09/30/2020,1.49,1.76
Niu technologies,NIU,"",630821.0,12113000.0,0.000446183,0.0003,3116,150020.0,31.202098,addition,0.8439469,Q2 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,16.761,28.31
Odonate therapeutics inc,ODT,"",901464.0,12107000.0,0.000445962,0.0015,3117,2627.0,0.292267,addition,2.8059372,Q1 2018,HEALTH CARE,13F,09/30/2020,28.8749,17.25
Iteris inc,ITI,"",2950668.0,12099000.0,0.000445667,0.0005,3118,97665.0,3.423235,addition,7.2097937,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,5.6374,5.76
National cinemedia inc,NCMI,"",4441854.0,12060000.0,0.000444231,0.0006,3119,-421743.0,-8.671422,reduction,5.5794828,Q4 2009,INDUSTRIALS,13F,09/30/2020,10.94,3.77
Spero therapeutics inc,SPRO,"",1077162.0,12020000.0,0.000442757,0.0005,3120,126906.0,13.354928,addition,4.1476998,Q4 2017,HEALTH CARE,13F,09/30/2020,11.2835,21.97
Magenta therapeutics inc,MGTA,"",1767412.0,12018000.0,0.000442684,0.0005,3121,165994.0,10.365439,addition,3.6628233,Q2 2018,HEALTH CARE,13F,09/30/2020,12.3815,7.7
Main street capital corp,MAIN,"",405657.0,11995000.0,0.000441837,0.0005,3122,42156.0,11.597217,addition,0.6158884,Q1 2017,FINANCE,13F,09/30/2020,37.7333,31.1
Genetron holdings ltd ads,GTH,"",1002280.0,11967000.0,0.000440805,0.0005,3123,-9464.0,-0.935414,reduction,1.1342882,Q2 2020,HEALTH CARE,13F,09/30/2020,12.07,13.04
Reliant bancorp inc,RBNC,"",821008.0,11905000.0,0.000438521,0.0006,3124,-32653.0,-3.825055,reduction,5.0540520,Q1 2017,INDUSTRIALS,13F,09/30/2020,22.12,18.43
Veon ltd adr,VEON,"",9443508.0,11898000.0,0.000438264,0.0013,3125,-8101891.0,-46.176727,reduction,0.5398982,Q2 2012,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,2.53,1.61
Southwest airls co note 1.250% 5/0,DEBT-SOUT,PRN,9100000.0,11876000.0,0.000437453,0.0004,3126,100000.0,1.111111,addition,N/A,Q2 2020, ,13F,09/30/2020,,
Rush enterprises  inc. class b,RUSHB,"",400575.0,11829000.0,0.000435722,0.0004,3127,-9366.0,-2.284719,reduction,0.7336822,Q3 2016,INDUSTRIALS,13F,09/30/2020,21.49,37.69
Pico holdings inc.,PICO,"",1316500.0,11795000.0,0.00043447,0.0004,3128,-7006.0,-0.529352,reduction,6.9454644,Q4 2009,FINANCE,13F,09/30/2020,13.99,9.01
Bentley systems  inc. class b,BSY,"",375001.0,11776000.0,0.00043377,,3129,375001.0,,new,0.1435494,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,31.4,38.48
Aprea therapeutics inc,APRE,"",488488.0,11753000.0,0.000432922,0.0007,3130,8988.0,1.874453,addition,2.3056213,Q4 2019,HEALTH CARE,13F,09/30/2020,43.427,25.09
Transcat  inc.,TRNS,"",400770.0,11743000.0,0.000432554,0.0004,3131,-5633.0,-1.386063,reduction,5.4059231,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,25.14,33.03
Celldex therapeutics inc.,CLDX,"",791596.0,11739000.0,0.000432407,0.0002,3132,379144.0,91.924394,addition,2.0231737,Q2 2011,HEALTH CARE,13F,09/30/2020,1714.1189,17.47
Capstar financial holdings inc,CSTR,"",1195003.0,11722000.0,0.000431781,0.0006,3133,-10172.0,-0.844027,reduction,5.4482367,Q1 2017,FINANCE,13F,09/30/2020,16.29,14.15
Vanguard extended market index fund-etf shares,VXF,"",90153.0,11695000.0,0.000430786,0.0004,3134,5100.0,5.996261,addition,No Data,Q4 2015,FINANCE,13F,09/30/2020,113.9553,167.2
Evofem biosciences inc,EVFM,"",4953929.0,11691000.0,0.000430639,0.0003,3135,2120094.0,74.813601,addition,6.0948715,Q1 2017,HEALTH CARE,13F,09/30/2020,4.1219,2.36
Pcsb financial corp,PCSB,"",965816.0,11656000.0,0.000429349,0.0005,3136,-19804.0,-2.009294,reduction,5.7484815,Q2 2017,FINANCE,13F,09/30/2020,17.69,16.02
Luna innovations inc,LUNA,"",1947226.0,11644000.0,0.000428907,0.0004,3137,44045.0,2.314283,addition,6.3224631,Q1 2017,INDUSTRIALS,13F,09/30/2020,5.1004,9.91
Twitter inc,TWTR,PRN,11055000.0,11635000.0,0.000428576,0.0004,3138,1400000.0,14.500259,addition,N/A,Q1 2017,COMMUNICATIONS,13F,09/30/2020,,53.97
Pampa energia s.a.,PAM,"",1124698.0,11618000.0,0.00042795,0.0005,3139,-33855.0,-2.92218,reduction,1.8236769,Q3 2015,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,36.34,13.28
Western asset mortgage capital corp,WMC,"",5686915.0,11601000.0,0.000427324,0.0006,3140,300432.0,5.577517,addition,9.3515251,Q2 2012,REAL ESTATE,13F,09/30/2020,8.9828,3.4
Ishares trust ishares global reit etf,REET,"",550507.0,11577000.0,0.00042644,0.0004,3141,18356.0,3.449397,addition,No Data,Q4 2015,FINANCE,13F,09/30/2020,25.1673,23.64
Brt apartments,BRT,"",982454.0,11573000.0,0.000426292,0.0004,3142,-44216.0,-4.306739,reduction,5.9788139,Q1 2017,REAL ESTATE,13F,09/30/2020,11.03,14.53
Cosan ltd,CZZ,"",778433.0,11561000.0,0.00042585,0.0006,3143,-147800.0,-15.957108,reduction,0.3369289,Q2 2009,CONSUMER STAPLES,13F,09/30/2020,9.84,17.41
South jersey industries  7.25% equity units,SJIU,"",345682.0,11535000.0,0.000424892,0.0005,3144,32193.0,10.26926,addition,N/A,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,48.8503,37.82
Kalvista pharmaceuticals inc,KALV,"",914734.0,11517000.0,0.000424229,0.0004,3145,-9117.0,-0.986847,reduction,5.1080887,Q1 2017,HEALTH CARE,13F,09/30/2020,20.5,17.52
Tc energy corp,TRP,"",273806.0,11506000.0,0.000423824,0.0005,3146,-26542.0,-8.837082,reduction,0.0291291,Q1 2017,ENERGY,13F,09/30/2020,46.9,41.34
Ishares u.s. technology etf,IYW,"",38204.0,11502000.0,0.000423677,0.0004,3147,-1911.0,-4.763804,reduction,No Data,Q4 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,191.27,85.18
National bankshares inc,NKSH,"",453880.0,11498000.0,0.00042353,0.0005,3148,-3805.0,-0.831358,reduction,6.9939876,Q2 2011,FINANCE,13F,09/30/2020,38.19,31.66
Cormedix inc,CRMD,"",1906338.0,11495000.0,0.000423419,0.0004,3149,127448.0,7.164468,addition,6.1025090,Q1 2017,HEALTH CARE,13F,09/30/2020,13.8218,7.87
Repro med systems inc,KRMD,"",1575195.0,11372000.0,0.000418888,0.0006,3150,39165.0,2.549755,addition,3.5873615,Q4 2019,HEALTH CARE,13F,09/30/2020,8.9167,6.09
Riverview bancorp inc,RVSB,"",2733223.0,11342000.0,0.000417783,0.0006,3151,138874.0,5.352942,addition,12.2866487,Q1 2017,FINANCE,13F,09/30/2020,7.624,5.27
Peabody energy corp,BTU,"",4900459.0,11271000.0,0.000415168,0.0006,3152,-147290.0,-2.917934,reduction,5.0106943,Q2 2017,ENERGY,13F,09/30/2020,28.78,1.72
Chromadex corp,CDXC,"",2804544.0,11247000.0,0.000414284,0.0005,3153,-23044.0,-0.81497,reduction,4.5510266,Q2 2016,INDUSTRIALS,13F,09/30/2020,3.94,4.99
Ideaya biosciences inc,IDYA,"",895013.0,11241000.0,0.000414063,0.0004,3154,165745.0,22.727584,addition,3.0832256,Q2 2019,HEALTH CARE,13F,09/30/2020,13.5459,12.9
Rci hospitality holdings  inc,RICK,"",550060.0,11221000.0,0.000413326,0.0003,3155,-14912.0,-2.639423,reduction,6.0278692,Q4 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,23.15,39.7
Atomera inc,ATOM,"",1073026.0,11213000.0,0.000413032,0.0004,3156,66046.0,6.558819,addition,5.4122586,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,8.7889,14.16
Fs development corp.,FSDC,"",1000000.0,11198000.0,0.000412479,,3157,1000000.0,,new,6.4369740,Q3 2020,FINANCE,13F,09/30/2020,11.198,10.5
Luther burbank corp,LBC,"",1340566.0,11194000.0,0.000412332,0.0005,3158,-6390.0,-0.474403,reduction,2.5586188,Q1 2018,FINANCE,13F,09/30/2020,11.14,9.86
89bio  inc.,ETNB,"",435686.0,11180000.0,0.000411816,0.0002,3159,221709.0,103.613472,addition,2.1384567,Q4 2019,HEALTH CARE,13F,09/30/2020,25.8908,27.19
Amalgamated bank,AMAL,"",1054013.0,11153000.0,0.000410821,0.0006,3160,-52545.0,-4.748508,reduction,3.3946188,Q3 2018,FINANCE,13F,09/30/2020,18.44,13.64
Woori bank,WF,"",504865.0,11147000.0,0.0004106,0.0004,3161,15743.0,3.218624,addition,0.2097000,Q2 2020,FINANCE,13F,09/30/2020,22.1672,27.6
Farmers and merchants bancorp inc,FMAO,"",556507.0,11136000.0,0.000410195,0.0005,3162,-138.0,-0.024791,reduction,5.0005009,Q2 2017,FINANCE,13F,09/30/2020,28.83,22.97
Gtt communications inc,GTT,"",2156960.0,11130000.0,0.000409974,0.0007,3163,-23168.0,-1.06269,reduction,3.6670808,Q2 2015,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,30.14,3.82
Telefonica brasil s.a. adr,VIV,"",1442082.0,11061000.0,0.000407433,0.0004,3164,193030.0,15.45412,addition,0.0853963,Q2 2011,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,10.1905,
Sumo logic  inc.,SUMO,"",507328.0,11061000.0,0.000407433,,3165,507328.0,,new,0.5140628,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,21.8,32.19
Ibio inc,IBIO,"",5448105.0,11060000.0,0.000407396,0.0004,3166,1119867.0,25.873508,addition,3.1236411,Q1 2017,HEALTH CARE,13F,09/30/2020,3.1104,1.16
Kindred biosciences inc,KIN,"",2563586.0,10998000.0,0.000405112,0.0004,3167,81934.0,3.301591,addition,6.5117823,Q1 2017,HEALTH CARE,13F,09/30/2020,9.5368,4.65
Pliant therapeutics  inc.,PLRX,"",484279.0,10969000.0,0.000404044,0.0001,3168,398792.0,466.494321,addition,1.3663206,Q2 2020,HEALTH CARE,13F,09/30/2020,24.3817,25.41
Selecta biosciences inc,SELB,"",4415261.0,10950000.0,0.000403344,0.0004,3169,457569.0,11.561511,addition,4.1208890,Q4 2016,HEALTH CARE,13F,09/30/2020,3.7977,3.27
Freeport-mcmoran copper & gold  inc,FCX,CALL,700000.0,10949000.0,0.000403307,0.0001,3170,416000.0,146.478873,addition,N/A,Q4 2019,MATERIALS,13F,09/30/2020,,24.79
Blackrock credit allocation income trust,BTZ,"",768351.0,10926000.0,0.00040246,0.0025,3171,-3884152.0,-83.485212,reduction,No Data,Q2 2020,FINANCE,13F,09/30/2020,13.2,14.98
Lifevantage corp,LFVN,"",903230.0,10902000.0,0.000401576,0.0005,3172,-2612.0,-0.288351,reduction,6.2924944,Q2 2016,HEALTH CARE,13F,09/30/2020,12.12,9.5
Caledonia mining corp plc,CMCL,"",639962.0,10872000.0,0.000400471,0.0004,3173,106344.0,19.928863,addition,5.5572228,Q2 2018,MATERIALS,13F,09/30/2020,16.8899,16.13
Xerox corp. (haloid co.),XRX,CALL,579000.0,10867000.0,0.000400287,0.0004,3174,0.0,0.0,,N/A,Q2 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,22.58
Carter bank and trust,CARE,"",1631745.0,10851000.0,0.000399697,0.0005,3175,17650.0,1.093492,addition,6.1844128,Q2 2019,FINANCE,13F,09/30/2020,19.549,10.75
Mcewen mining inc,MUX,"",10222199.0,10835000.0,0.000399108,0.0005,3176,-2218860.0,-17.834977,reduction,2.5006105,Q1 2012,MATERIALS,13F,09/30/2020,2.55,0.984
Arya sciences acquisition corp iii,ARYA,"",1000000.0,10816000.0,0.000398408,,3177,1000000.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,10.815,10.88
Us xpress enterprises inc,USX,"",1309284.0,10815000.0,0.000398371,0.0004,3178,-371676.0,-22.110937,reduction,2.6395102,Q3 2018,INDUSTRIALS,13F,09/30/2020,11.44,6.93
Nextcure inc,NXTC,"",1228792.0,10813000.0,0.000398298,0.0009,3179,142951.0,13.165003,addition,4.4597797,Q2 2019,HEALTH CARE,13F,09/30/2020,44.0848,10.74
Century casinos inc,CNTY,"",1962990.0,10758000.0,0.000396272,0.0004,3180,-162464.0,-7.643732,reduction,6.6371129,Q3 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,7.83,6.41
Spirit of tx bancshares inc,STXB,"",963212.0,10749000.0,0.00039594,0.0005,3181,-13412.0,-1.373302,reduction,5.5533631,Q2 2018,FINANCE,13F,09/30/2020,22.14,16.53
Casper sleep inc.,CSPR,"",1494554.0,10746000.0,0.00039583,0.0006,3182,-258541.0,-14.747689,reduction,3.7222826,Q1 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,4.86,6.97
Sientra inc,SIEN,"",3160423.0,10745000.0,0.000395793,0.0005,3183,-69829.0,-2.16172,reduction,6.2816450,Q1 2017,HEALTH CARE,13F,09/30/2020,10.23,3.9
Stepstone group inc.,STEP,"",403684.0,10742000.0,0.000395682,,3184,403684.0,,new,0.4257537,Q3 2020,FINANCE,13F,09/30/2020,26.61,36.88
Voxx international corporation,VOXX,"",1392379.0,10707000.0,0.000394393,0.0003,3185,54261.0,4.055024,addition,5.8214862,Q4 2015,INDUSTRIALS,13F,09/30/2020,6.2388,14.24
Kvh industries inc.,KVHI,"",1187112.0,10695000.0,0.000393951,0.0004,3186,3019.0,0.254963,addition,6.3840497,Q2 2011,INFORMATION TECHNOLOGY,13F,09/30/2020,8.8105,10.43
Oil-dri corp. of america,ODC,"",298296.0,10671000.0,0.000393067,0.0004,3187,3363.0,1.140259,addition,3.9860355,Q1 2016,CONSUMER STAPLES,13F,09/30/2020,37.1246,34.4
Red river bancshares inc,RRBI,"",247834.0,10656000.0,0.000392514,0.0004,3188,-1998.0,-0.799737,reduction,3.3819417,Q2 2019,FINANCE,13F,09/30/2020,53.68,48.84
Corbus pharmaceuticals holdings inc,CRBP,"",5903239.0,10625000.0,0.000391373,0.0021,3189,-370227.0,-5.901475,reduction,7.2244338,Q1 2017,HEALTH CARE,13F,09/30/2020,6.93,1.39
Bitauto holdings ltd,BITA,"",674189.0,10619000.0,0.000391151,0.0004,3190,85383.0,14.501041,addition,0.9140171,Q3 2013,COMMUNICATIONS,13F,09/30/2020,21.5403,
Independence holding co,IHC,"",281227.0,10605000.0,0.000390636,0.0003,3191,-2534.0,-0.893005,reduction,1.9172196,Q1 2016,FINANCE,13F,09/30/2020,22.08,40.05
Smartfina inc,SMBK,"",777116.0,10561000.0,0.000389015,0.0005,3192,39479.0,5.352091,addition,5.1069164,Q1 2017,FINANCE,13F,09/30/2020,23.4047,18.04
Apyx medical inc,APYX,"",2232228.0,10514000.0,0.000387284,0.0005,3193,-15722.0,-0.699393,reduction,6.5238638,Q1 2019,HEALTH CARE,13F,09/30/2020,6.63,7.04
Equity commonwealth  6 1/2% series d cumulative convertible preferred shares,EQC+D,"",361776.0,10510000.0,0.000387136,0.0004,3194,-8121.0,-2.195476,reduction,2.3832411,Q1 2019,REAL ESTATE,13F,09/30/2020,27.74,29.96
New age beverages corp,NBEV,"",6052327.0,10470000.0,0.000385663,0.0004,3195,-19553.0,-0.322025,reduction,6.1935332,Q2 2017,CONSUMER STAPLES,13F,09/30/2020,4.13,3.02
Pulse biosciences inc,PLSE,"",887238.0,10460000.0,0.000385295,0.0004,3196,-6483.0,-0.725394,reduction,3.5191065,Q1 2017,HEALTH CARE,13F,09/30/2020,23.6,21.14
Hurco companies inc.,HURC,"",367153.0,10428000.0,0.000384116,0.0004,3197,-5796.0,-1.5541,reduction,5.5924430,Q2 2011,INDUSTRIALS,13F,09/30/2020,33.07,30.4
Ryerson holding corp,RYI,"",1812669.0,10387000.0,0.000382606,0.0004,3198,37191.0,2.094704,addition,4.7554900,Q1 2016,MATERIALS,13F,09/30/2020,11.4404,12.32
Oyster point pharma  inc.,OYST,"",489971.0,10343000.0,0.000380985,0.0005,3199,67815.0,16.063967,addition,1.9025828,Q4 2019,HEALTH CARE,13F,09/30/2020,24.7718,18.85
Gaiam inc,GAIA,"",1047785.0,10300000.0,0.000379401,0.0003,3200,135754.0,14.884801,addition,5.4620640,Q2 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,11.2836,9.35
Macatawa bank corp.,MCBC,"",1574386.0,10281000.0,0.000378701,0.0005,3201,-28792.0,-1.795933,reduction,4.6149511,Q2 2016,FINANCE,13F,09/30/2020,9.91,8.3
Schwab u.s. large-cap value etf,SCHV,"",195938.0,10226000.0,0.000376675,0.0004,3202,-14194.0,-6.754802,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,43.55,58.78
Bbx cap corp,BVH,"",763149.0,10217000.0,0.000376344,0.0004,3203,-31266.4,-3.935775,reduction,3.9499061,Q3 2017,FINANCE,13F,09/30/2020,206.4,12.89
Total se,TOT,"",297662.0,10210000.0,0.000376086,0.0016,3204,-712411.0,-70.530645,reduction,0.0113235,Q3 2007,ENERGY,13F,09/30/2020,51.18,43.46
Beyondspring inc,BYSI,"",762917.0,10154000.0,0.000374023,0.0004,3205,36172.0,4.977262,addition,2.5019397,Q2 2019,HEALTH CARE,13F,09/30/2020,20.9879,11.05
Donnelley (r.r.) & sons co,RRD,"",6943793.0,10138000.0,0.000373434,0.0003,3206,-129882.0,-1.836132,reduction,9.7252003,Q3 2007,INDUSTRIALS,13F,09/30/2020,9.67,2.03
Acnb corp.,ACNB,"",486318.0,10115000.0,0.000372587,0.0005,3207,6599.0,1.375597,addition,5.5925368,Q2 2016,FINANCE,13F,09/30/2020,30.3289,25.09
Enterprise bancorp inc,EBTC,"",480087.0,10093000.0,0.000371776,0.0005,3208,-1398.0,-0.290352,reduction,4.0302581,Q1 2016,FINANCE,13F,09/30/2020,34.84,25.27
Optinose inc,OPTN,"",2580228.0,10063000.0,0.000370671,0.0007,3209,69109.0,2.75212,addition,5.6101337,Q4 2017,HEALTH CARE,13F,09/30/2020,13.7197,4.73
Southern first bancshares inc,SFST,"",414462.0,10010000.0,0.000368719,0.0004,3210,9630.0,2.378765,addition,5.3585142,Q2 2016,FINANCE,13F,09/30/2020,34.7186,35.3
Schwab fundamental international large company index etf,FNDF,"",406944.0,9999000.0,0.000368314,0.0004,3211,-31391.0,-7.161418,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,23.87,29.11
Hamilton beach brands holding co,HBB,"",513989.0,9997000.0,0.00036824,0.0003,3212,-33841.0,-6.177281,reduction,3.7600886,Q4 2017,CONSUMER STAPLES,13F,09/30/2020,25.07,17.2
Moneygram international inc,MGI,"",3534431.0,9985000.0,0.000367798,0.0005,3213,-287033.0,-7.511074,reduction,5.5541847,Q2 2011,FINANCE,13F,09/30/2020,5.33,5.97
Ames national corp,ATLO,"",589889.0,9962000.0,0.000366951,0.0005,3214,-4618.0,-0.776778,reduction,6.4661335,Q4 2011,FINANCE,13F,09/30/2020,30.29,24.92
Park-ohio holdings corp.,PKOH,"",618821.0,9945000.0,0.000366325,0.0004,3215,-2422.0,-0.389864,reduction,4.9106285,Q2 2011,TRANSPORTS,13F,09/30/2020,35.74,30.15
Laredo petroleum inc,LPI,"",1013133.0,9929000.0,0.000365735,0.0005,3216,41230.0,4.242193,addition,8.4455705,Q1 2012,ENERGY,13F,09/30/2020,3228.842,20.71
Energy fuels inc,UUUU,"",5888850.0,9892000.0,0.000364372,0.0003,3217,257589.0,4.574269,addition,4.6891894,Q3 2014,MATERIALS,13F,09/30/2020,2.2251,4.15
Alpha pro tech ltd,APT,"",668249.0,9876000.0,0.000363783,0.0005,3218,-39254.0,-5.548245,reduction,4.9179910,Q1 2017,HEALTH CARE,13F,09/30/2020,16.88,12.25
Jounce therapeutics inc,JNCE,"",1210135.0,9876000.0,0.000363783,0.0004,3219,-61519.0,-4.837715,reduction,3.5368947,Q1 2017,HEALTH CARE,13F,09/30/2020,12.42,6.49
Casa systems inc,CASA,"",2446049.0,9857000.0,0.000363083,0.0004,3220,283111.0,13.089187,addition,2.9422678,Q1 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,17.2673,6.64
Synchronoss technologies inc,SNCR,"",3274204.0,9856000.0,0.000363046,0.0005,3221,48470.0,1.502604,addition,7.1590557,Q4 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,6.537,4.58
Adecoagro s.a.,AGRO,"",2105627.0,9834000.0,0.000362236,0.0004,3222,-6556.0,-0.31039,reduction,1.7869838,Q4 2013,CONSUMER STAPLES,13F,09/30/2020,8.15,6.0
Rafael holdings inc,RFL,"",633692.0,9823000.0,0.000361831,0.0004,3223,-14149.0,-2.184024,reduction,4.0061082,Q1 2018,FINANCE,13F,09/30/2020,22.21,24.19
Fintech acquisition corp iii,FTAC,"",951380.0,9809000.0,0.000361315,,3224,951380.0,,new,2.1481908,Q3 2020,FINANCE,13F,09/30/2020,10.31,14.37
Misonix inc.,MSON,"",835312.0,9799000.0,0.000360947,0.0005,3225,-123886.0,-12.915582,reduction,4.8077766,Q1 2017,HEALTH CARE,13F,09/30/2020,19.63,12.99
Funko inc,FNKO,"",1688504.0,9777000.0,0.000360136,0.0004,3226,123082.0,7.862544,addition,3.4094914,Q4 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,13.7168,10.66
Powerfleet inc,PWFL,"",1730672.0,9744000.0,0.000358921,0.0003,3227,64183.0,3.851391,addition,N/A,Q4 2019, ,13F,09/30/2020,,
Universal technical institute inc,UTI,"",1914721.0,9727000.0,0.000358295,0.0005,3228,36821.0,1.960754,addition,5.8714518,Q1 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,6.0706,6.38
Orrstown financial services inc,ORRF,"",758029.0,9702000.0,0.000357374,0.0005,3229,-10417.0,-1.355593,reduction,6.7625937,Q2 2016,FINANCE,13F,09/30/2020,21.67,16.9
Bankfinancial corp,BFIN,"",1342115.0,9689000.0,0.000356895,0.0004,3230,5365.0,0.401347,addition,9.0395597,Q2 2011,FINANCE,13F,09/30/2020,14.0526,8.75
Palo alto networks inc,PANW,PRN,8595000.0,9689000.0,0.000356895,0.0003,3231,500000.0,6.176652,addition,N/A,Q3 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,,367.14
