Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Liberty braves group series a,BATRA,"",140148.0,2850000.0,0.00047904,0.0004,2987,26375.0,23.182126,addition,0.2735969,Q2 2016,COMMUNICATIONS,13F,09/30/2020,23.6077,25.17
Marten transport ltd,MRTN,"",171002.0,2845000.0,0.000478199,0.0008,2988,-73744.0,-30.13083,reduction,0.2067739,Q4 2015,TRANSPORTS,13F,09/30/2020,9.33,17.17
Apyx medical inc,APYX,"",606563.0,2845000.0,0.000478199,0.0007,2989,-48959.0,-7.468704,reduction,1.7727286,Q1 2019,HEALTH CARE,13F,09/30/2020,5.24,7.04
Crescent acquisition corp,CRSA,"",281601.0,2841000.0,0.000477527,,2990,281601.0,,new,0.9011232,Q3 2020,FINANCE,13F,09/30/2020,10.04,10.5
Proshares ultrapro short s&p500,SPXU,"",319139.0,2840000.0,0.000477359,0.0001,2991,279918.0,713.694194,addition,No Data,Q4 2018,FINANCE,13F,09/30/2020,9.3747,6.16
Visteon corp.,VC,"",41699.0,2831000.0,0.000475846,0.0005,2992,2079.0,5.24735,addition,0.1498494,Q1 2011,CONSUMER DISCRETIONARY,13F,09/30/2020,58.9965,125.89
Barrick gold corp,GOLD,CALL,100000.0,2828000.0,0.000475342,0.0029,2993,-450000.0,-81.818182,reduction,N/A,Q4 2014,MATERIALS,13F,09/30/2020,,22.9
Ishares 10-20 year treasury bond etf,TLH,"",16858.0,2825000.0,0.000474838,0.0006,2994,-632.0,-3.613493,reduction,No Data,Q3 2018,FINANCE,13F,09/30/2020,147.08,158.7
Vaneck vectors amt-free intermediate mun,ITM,"",54739.0,2816000.0,0.000473325,0.0005,2995,0.0,0.0,,No Data,Q2 2016,FINANCE,13F,09/30/2020,51.97,52.11
Cdk global inc,CDK,CALL,64600.0,2816000.0,0.000473325,0.0,2996,64200.0,16050.0,addition,N/A,Q2 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,51.28
Lightspeed pos inc.,LSPD,"",88749.0,2812000.0,0.000472653,,2997,88749.0,,new,0.0992105,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,32.02,68.46
Progyny  inc.,PGNY,"",96384.0,2810000.0,0.000472317,0.0001,2998,74848.0,347.548291,addition,0.1120962,Q4 2019,HEALTH CARE,13F,09/30/2020,27.8168,42.16
Gatx corporation (general american tank - general american transportation),GATX,"",44114.0,2808000.0,0.00047198,0.0005,2999,2824.0,6.839428,addition,0.1260400,Q1 2001,INDUSTRIALS,13F,09/30/2020,71.5655,84.36
Sequans communications sa,SQNS,"",486166.0,2805000.0,0.000471476,0.0001,3000,438666.0,923.507368,addition,1.6061231,Q2 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,5.9866,6.29
Compass minerals international inc,CMP,"",47575.0,2804000.0,0.000471308,0.0004,3001,2508.0,5.565048,addition,0.1401560,Q1 2005,MATERIALS,13F,09/30/2020,62.135,61.58
Healthcare services group inc,HCSG,"",131104.0,2801000.0,0.000470804,0.0004,3002,44782.0,51.877853,addition,0.1761606,Q2 2004,INDUSTRIALS,13F,09/30/2020,31.2681,27.07
Alamos gold inc,AGI,"",316230.0,2789000.0,0.000468787,0.0001,3003,271904.0,613.418761,addition,0.0807882,Q3 2019,MATERIALS,13F,09/30/2020,8.3236,8.81
Ares capital corp,ARCC,PUT,200000.0,2788000.0,0.000468619,0.0006,3004,-6800.0,-3.288201,reduction,No Data,Q1 2020,FINANCE,13F,09/30/2020,,16.37
Ooma inc,OOMA,"",210003.0,2783000.0,0.000467778,0.0007,3005,-5227.0,-2.428565,reduction,0.9375134,Q3 2017,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,11.84,14.42
Ishares silver trust,SLV,"",123579.0,2780000.0,0.000467274,0.0004,3006,2824.0,2.33862,addition,No Data,Q2 2006,FINANCE,13F,09/30/2020,13.5883,23.96
Turning point therapeutics inc,TPTX,"",31401.0,2780000.0,0.000467274,0.0003,3007,11216.0,55.566014,addition,0.0744649,Q2 2019,HEALTH CARE,13F,09/30/2020,66.2371,130.1
Vanguard industrials etf,VIS,"",19139.0,2779000.0,0.000467106,0.0003,3008,8885.0,86.649113,addition,No Data,Q4 2015,INDUSTRIALS,13F,09/30/2020,141.3465,169.41
Nuveen new york amt-free quality muni in,NRK,"",216092.0,2779000.0,0.000467106,0.0005,3009,0.0,0.0,,No Data,Q4 2019,FINANCE,13F,09/30/2020,12.52,13.44
Viavi solutions inc,VIAV,PRN,2425000.0,2767000.0,0.000465089,0.0006,3010,-139000.0,-5.421217,reduction,N/A,Q3 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,,14.7
Celestica inc,CLS,"",395988.0,2752000.0,0.000462568,0.0001,3011,295625.0,294.555763,addition,0.3585087,Q1 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,6.0383,7.71
Eagle bancorp  inc. (md),EGBN,"",104427.0,2746000.0,0.000461559,0.0007,3012,-9936.0,-8.688125,reduction,0.3240193,Q4 2017,FINANCE,13F,09/30/2020,41.08,40.97
Green plains partners lp,GPP,"",392049.0,2744000.0,0.000461223,0.0005,3013,11579.0,3.043341,addition,1.6892714,Q1 2018,ENERGY,13F,09/30/2020,12.1046,7.86
Edwards lifesciences corp.,EW,PUT,35000.0,2741000.0,0.000460719,,3014,35000.0,,new,N/A,Q3 2020,HEALTH CARE,13F,09/30/2020,,88.63
Ark innovation etf,ARKK,"",29410.0,2728000.0,0.000458534,0.0001,3015,23730.0,417.78169,addition,No Data,Q1 2019,FINANCE,13F,09/30/2020,87.5464,133.03
Qudian inc note 1.000% 7/0,DEBT-QUDI,PRN,3600000.0,2709000.0,0.00045534,,3016,3600000.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Ringcentral inc,RNG,CALL,10000.0,2708000.0,0.000455172,0.0006,3017,0.0,0.0,,N/A,Q4 2019,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,,398.51
New relic inc,NEWR,"",48226.0,2706000.0,0.000454836,0.0096,3018,-671824.0,-93.30241,reduction,0.0800511,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,69.68,68.89
Atn international inc,ATNI,"",52516.0,2705000.0,0.000454668,0.0007,3019,-7114.0,-11.930236,reduction,0.3288741,Q3 2015,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,60.19,44.5
Cactus inc,WHD,"",140140.0,2703000.0,0.000454332,0.0002,3020,82877.0,144.730454,addition,0.1861627,Q1 2018,INDUSTRIALS,13F,09/30/2020,17.8784,25.94
Hilton grand vacations inc,HGV,"",126900.0,2692000.0,0.000452483,0.0013,3021,-208887.0,-62.208186,reduction,0.1491581,Q1 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,19.03,30.46
Onespan inc,OSPN,"",125408.0,2689000.0,0.000451978,0.0006,3022,15662.0,14.271135,addition,0.3108368,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,15.6306,21.3
Jumia technologies ag,JMIA,"",329181.0,2683000.0,0.00045097,0.0001,3023,245357.0,292.704953,addition,0.4198296,Q2 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,7.3534,43.62
Duke energy corp.,DUK,PUT,32400.0,2670000.0,0.000448785,0.0005,3024,0.0,0.0,,N/A,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,,89.67
National presto industries inc.,NPK,"",32908.0,2669000.0,0.000448617,0.0007,3025,-6155.0,-15.756598,reduction,0.4686823,Q2 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,94.83,87.82
Cannae holdings inc,CNNE,"",73815.0,2665000.0,0.000447944,0.0004,3026,22927.0,45.053844,addition,0.0805346,Q4 2017,FINANCE,13F,09/30/2020,32.8823,43.63
American electric power company inc,AEP,CALL,32900.0,2664000.0,0.000447776,0.0005,3027,0.0,0.0,,N/A,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,,81.42
Hometrust bancshares inc,HTBI,"",194178.0,2664000.0,0.000447776,0.0007,3028,-17004.0,-8.051823,reduction,1.1407904,Q1 2016,FINANCE,13F,09/30/2020,18.47,19.44
Osprey technology acquisition corp.,SFTW,"",262500.0,2659000.0,0.000446936,,3029,262500.0,,new,0.6640316,Q3 2020,FINANCE,13F,09/30/2020,10.19,10.648
Brightsphere investment group plc,BSIG,"",206052.0,2657000.0,0.0004466,0.0002,3030,103781.0,101.476469,addition,0.2571963,Q1 2018,FINANCE,13F,09/30/2020,12.359,19.0
Dril-quip  inc.,DRQ,"",107116.0,2651000.0,0.000445591,0.0011,3031,-90151.0,-45.69999,reduction,0.3052265,Q1 2009,ENERGY,13F,09/30/2020,39.22,30.64
Unilever plc adr,UL,"",42792.0,2650000.0,0.000445423,0.0004,3032,3843.0,9.866749,addition,0.0016325,Q1 2005,CONSUMER STAPLES,13F,09/30/2020,59.0677,58.68
Lumber liquidators holdings inc,LL,"",122480.0,2649000.0,0.000445255,0.0004,3033,-9379.0,-7.112901,reduction,0.4244966,Q4 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,13.75,33.7
Angiodynamics inc,ANGO,"",207651.0,2646000.0,0.000444751,0.0005,3034,-22470.0,-9.764428,reduction,0.5482754,Q1 2016,HEALTH CARE,13F,09/30/2020,16.1,14.14
Mcgrath rentcorp,MGRC,"",44399.0,2646000.0,0.000444751,0.0005,3035,-165.0,-0.370254,reduction,0.1843575,Q2 2016,INDUSTRIALS,13F,09/30/2020,55.73,64.22
Qurate retail group inc series a (formerly liberty interactive),QRTEA,"",366212.0,2644000.0,0.000444415,0.0012,3036,-282923.0,-43.584616,reduction,0.0878513,Q2 2006,COMMUNICATIONS,13F,09/30/2020,9.52,10.93
Crocs inc,CROX,"",63004.0,2642000.0,0.000444078,0.0004,3037,425.0,0.679142,addition,0.0933918,Q3 2006,CONSUMER DISCRETIONARY,13F,09/30/2020,19.021,62.69
Alcon inc,ALC,PUT,46300.0,2634000.0,0.000442734,0.0003,3038,22700.0,96.186441,addition,N/A,Q4 2019,HEALTH CARE,13F,09/30/2020,,64.87
Ebay inc.,EBAY,PUT,50000.0,2633000.0,0.000442566,0.0005,3039,0.0,0.0,,N/A,Q1 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,,50.12
Eagle pharmaceuticals inc,EGRX,"",62873.0,2633000.0,0.000442566,0.0006,3040,-1618.0,-2.508877,reduction,0.4836385,Q3 2017,HEALTH CARE,13F,09/30/2020,62.59,46.19
Redball acquisition corp.,RBAC.U,"",250000.0,2628000.0,0.000441725,,3041,250000.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,10.57,11.81
Iamgold corp,IAG,"",680163.0,2626000.0,0.000441389,0.0,3042,616774.0,972.99847,addition,0.1435416,Q1 2020,MATERIALS,13F,09/30/2020,3.6855,3.57
Revolve group inc,RVLV,"",158604.0,2626000.0,0.000441389,0.0003,3043,45904.0,40.731145,addition,0.2282076,Q4 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,13.1614,30.48
Bank of hawaii corp. (honolulu  hi),BOH,"",52606.0,2625000.0,0.000441221,0.0007,3044,-2885.0,-5.199041,reduction,0.1313531,Q1 2001,FINANCE,13F,09/30/2020,66.04,77.02
Spdr s&p aerospace & defense etf,XAR,"",29635.0,2625000.0,0.000441221,0.0,3045,27103.0,1070.418641,addition,No Data,Q4 2016,INDUSTRIALS,13F,09/30/2020,88.8318,113.35
Northwest bancshares inc,NWBI,"",284102.0,2622000.0,0.000440717,0.0007,3046,-57759.0,-16.895463,reduction,0.2222923,Q4 2015,FINANCE,13F,09/30/2020,11.86,12.55
Trimble navigation ltd.,TRMB,CALL,53500.0,2617000.0,0.000439876,0.0004,3047,-400.0,-0.742115,reduction,N/A,Q2 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,66.65
Saul centers inc,BFS,"",97322.0,2611000.0,0.000438868,0.0008,3048,-25035.0,-20.460619,reduction,0.4194914,Q2 2002,REAL ESTATE,13F,09/30/2020,53.66,32.33
Fintech acquisition corp iii,FTAC,"",255045.0,2609000.0,0.000438532,0.0003,3049,125920.0,97.517909,addition,0.5758848,Q1 2020,FINANCE,13F,09/30/2020,10.1581,14.37
Vocera communications inc,VCRA,"",90899.0,2606000.0,0.000438027,0.0007,3050,-91602.0,-50.192602,reduction,0.2807392,Q2 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,21.74,40.92
Bilibili inc note 1.375% 4/0,DEBT-BILI,PRN,1501000.0,2600000.0,0.000437019,0.0023,3051,-5013000.0,-76.957323,reduction,N/A,Q2 2020, ,13F,09/30/2020,,
Jeld-wen holding inc,JELD,"",116541.0,2597000.0,0.000436515,0.0003,3052,11665.0,11.122659,addition,0.1158826,Q1 2017,INDUSTRIALS,13F,09/30/2020,18.9374,24.18
Dmy technology group  inc. ii,DMYD.U,"",252670.0,2595000.0,0.000436178,,3053,252670.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,10.23,18.09
Cornerstone building brands inc,CNR,"",323875.0,2594000.0,0.00043601,0.0003,3054,54817.0,20.373674,addition,0.2588984,Q2 2016,INDUSTRIALS,13F,09/30/2020,6.4265,9.94
Kirby corp,KEX,"",72060.0,2590000.0,0.000435338,0.0057,3055,-482169.0,-86.998154,reduction,0.1200240,Q1 2001,TRANSPORTS,13F,09/30/2020,73.02,51.43
Charles schwab corp,SCHW,CALL,72300.0,2587000.0,0.000434834,,3056,72300.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,,52.06
Altair engineering inc,ALTR,"",61975.0,2584000.0,0.00043433,0.0001,3057,47770.0,336.290039,addition,0.0847645,Q2 2018,INDUSTRIALS,13F,09/30/2020,40.8798,59.21
Bhp group ltd,BHP,CALL,50000.0,2580000.0,0.000433657,0.0005,3058,0.0,0.0,,N/A,Q3 2018,ENERGY,13F,09/30/2020,,65.15
Bhp group ltd,BHP,PUT,50000.0,2580000.0,0.000433657,0.0005,3059,0.0,0.0,,N/A,Q2 2019,ENERGY,13F,09/30/2020,,65.15
Vanguard materials etf,VAW,"",19243.0,2568000.0,0.00043164,0.0001,3060,16891.0,718.154762,addition,No Data,Q4 2015,FINANCE,13F,09/30/2020,133.4965,155.52
Spirit aerosystems holdings inc. class a,SPR,"",134951.0,2565000.0,0.000431136,0.0032,3061,-546856.0,-80.206862,reduction,0.1277654,Q4 2006,INDUSTRIALS,13F,09/30/2020,27.16,38.04
Hartford financial services group,HIG,CALL,70000.0,2557000.0,0.000429791,0.0005,3062,0.0,0.0,,N/A,Q2 2018,FINANCE,13F,09/30/2020,,48.41
Hartford financial services group,HIG,PUT,70000.0,2557000.0,0.000429791,0.0005,3063,0.0,0.0,,N/A,Q4 2018,FINANCE,13F,09/30/2020,,48.41
Blue bird corp,BLBD,"",224200.0,2557000.0,0.000429791,0.0005,3064,37657.0,20.186767,addition,0.8288844,Q4 2017,INDUSTRIALS,13F,09/30/2020,17.0108,19.05
Heritage commerce corp.,HTBK,"",386014.0,2556000.0,0.000429623,0.0005,3065,22849.0,6.291631,addition,0.6446894,Q4 2016,FINANCE,13F,09/30/2020,11.6463,8.85
Qiagen n.v.,QGEN,PRN,1400000.0,2551000.0,0.000428783,0.0001,3066,1200000.0,600.0,addition,N/A,Q1 2019,HEALTH CARE,13F,09/30/2020,,52.21
Forterra inc,FRTA,"",218863.0,2550000.0,0.000428615,0.0004,3067,50671.0,30.126879,addition,0.3344193,Q4 2016,MATERIALS,13F,09/30/2020,10.844,17.38
Ftac olympus acquisition corp.,FTOCU,"",253600.0,2546000.0,0.000427942,,3068,253600.0,,new,0.3286251,Q3 2020,FINANCE,13F,09/30/2020,10.0,10.85
Pbf energy inc,PBF,"",432130.0,2545000.0,0.000427774,0.0037,3069,-1425603.0,-76.738853,reduction,0.3596637,Q4 2012,ENERGY,13F,09/30/2020,27.85,6.88
Cvs health corp. (melville shoe),CVS,PUT,44200.0,2543000.0,0.000427438,0.0018,3070,-100000.0,-69.348128,reduction,N/A,Q3 2014,CONSUMER STAPLES,13F,09/30/2020,,67.97
Nuvasive inc,NUVA,PRN,2478000.0,2542000.0,0.00042727,0.0004,3071,486000.0,24.39759,addition,N/A,Q3 2011,HEALTH CARE,13F,09/30/2020,,53.62
Athenex inc,ATNX,"",209130.0,2542000.0,0.00042727,0.0006,3072,-21165.0,-9.190386,reduction,0.2279954,Q4 2017,HEALTH CARE,13F,09/30/2020,12.81,11.63
Exlservice holdings inc,EXLS,"",38373.0,2534000.0,0.000425925,0.0008,3073,-30379.0,-44.186351,reduction,0.1122797,Q2 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,54.1,86.22
Kroger co.,KR,CALL,75000.0,2533000.0,0.000425757,0.0007,3074,-25000.0,-25.0,reduction,N/A,Q4 2019,CONSUMER STAPLES,13F,09/30/2020,,31.53
Magnite inc. (rubicon project inc.),MGNI,"",379426.0,2530000.0,0.000425253,0.0002,3075,255267.0,205.596856,addition,0.3441476,Q2 2014,COMMUNICATIONS,13F,09/30/2020,6.8911,32.5
Hpx corp.,HPX.U,"",250000.0,2528000.0,0.000424917,,3076,250000.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,10.2,10.6
E.merge technology acquisition corp.,ETACU,"",250000.0,2520000.0,0.000423572,,3077,250000.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,10.08,10.74
Athersys inc,ATHX,"",1240249.0,2517000.0,0.000423068,0.0005,3078,259198.0,26.420441,addition,0.6282810,Q4 2017,HEALTH CARE,13F,09/30/2020,2.5512,1.88
Mcdonalds corp.,MCD,CALL,11500.0,2515000.0,0.000422732,0.0002,3079,6300.0,121.153846,addition,N/A,Q3 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,,211.39
Acon s2 acquisition corp.,STWOU,"",250000.0,2513000.0,0.000422396,,3080,250000.0,,new,1.0000000,Q3 2020,FINANCE,13F,09/30/2020,10.02,10.89
Cheesecake factory  inc. (the),CAKE,"",92833.0,2511000.0,0.000422059,0.0007,3081,-76590.0,-45.206377,reduction,0.2041978,Q1 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,34.44,37.21
White mountains insurance group inc,WTM,"",3239.0,2510000.0,0.000421891,0.0,3082,3028.0,1435.07109,addition,0.1044246,Q1 2001,FINANCE,13F,09/30/2020,788.1781,985.81
Chevron corp. (standard oil of california),CVX,CALL,34900.0,2509000.0,0.000421723,0.0008,3083,-9900.0,-22.098214,reduction,N/A,Q1 2008,ENERGY,13F,09/30/2020,,85.33
Solaris oilfield infrastructure inc,SOI,"",381064.0,2508000.0,0.000421555,0.0006,3084,-46718.0,-10.920983,reduction,0.8418408,Q3 2017,ENERGY,13F,09/30/2020,6.48,8.3
Cf finance acquisition corp. ii,CFIIU,"",250000.0,2505000.0,0.000421051,,3085,250000.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,10.023,12.38
Taubman centers  inc.,TCO,CALL,75000.0,2502000.0,0.000420547,0.0002,3086,48200.0,179.850746,addition,N/A,Q2 2020,REAL ESTATE,13F,09/30/2020,,42.95
Prime impact acquisition i,PIAI.U,"",250000.0,2500000.0,0.00042021,,3087,250000.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,10.02,10.58
Fti consulting  inc.,FCN,PRN,2000000.0,2496000.0,0.000419538,0.0014,3088,-3792000.0,-65.469613,reduction,N/A,Q3 2019,INDUSTRIALS,13F,09/30/2020,,111.05
Lionheart acquisition corporation ii,LCAPU,"",250000.0,2493000.0,0.000419034,,3089,250000.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,9.96,10.509
Burgundy technology acquisition corp.,BTAQU,"",250000.0,2493000.0,0.000419034,,3090,250000.0,,new,0.8077544,Q3 2020,FINANCE,13F,09/30/2020,9.96,10.6
Mbia inc.,MBI,"",410985.0,2491000.0,0.000418698,0.0006,3091,-26851.0,-6.132662,reduction,0.7116412,Q4 2015,FINANCE,13F,09/30/2020,8.68,6.95
Urstadt biddle properties  inc. class a,UBA,"",273960.0,2490000.0,0.00041853,0.0006,3092,-1921.0,-0.696315,reduction,0.6837562,Q1 2009,REAL ESTATE,13F,09/30/2020,22.41,14.09
Grupo aval acciones y valores s.a. adr,AVAL,"",539874.0,2489000.0,0.000418362,0.0008,3093,-412374.0,-43.305315,reduction,0.0484604,Q2 2020,FINANCE,13F,09/30/2020,4.36,6.86
Pearson plc ads adr,PSO,"",348652.0,2483000.0,0.000417353,0.0003,3094,152113.0,77.395835,addition,0.0463038,Q3 2014,COMMUNICATIONS,13F,09/30/2020,7.747,9.21
Bankfinancial corp,BFIN,"",339687.0,2480000.0,0.000416849,0.0006,3095,-18514.0,-5.168606,reduction,2.2878970,Q4 2010,FINANCE,13F,09/30/2020,14.58,8.75
New york mortgage trust inc,NYMT,"",955539.0,2476000.0,0.000416176,0.0004,3096,165495.0,20.947567,addition,0.2529591,Q3 2015,REAL ESTATE,13F,09/30/2020,2.5996,3.65
Puma biotechnology inc,PBYI,"",246336.0,2476000.0,0.000416176,0.0005,3097,-25937.0,-9.526101,reduction,0.6208568,Q4 2012,HEALTH CARE,13F,09/30/2020,27.74,11.43
Realty income corp.,O,CALL,40500.0,2475000.0,0.000416008,0.0005,3098,0.0,0.0,,N/A,Q1 2019,REAL ESTATE,13F,09/30/2020,,61.09
Realty income corp.,O,PUT,40500.0,2475000.0,0.000416008,0.0005,3099,0.0,0.0,,N/A,Q1 2019,REAL ESTATE,13F,09/30/2020,,61.09
Cryoport inc,CYRX,CALL,50500.0,2473000.0,0.000415672,0.0003,3100,0.0,0.0,,N/A,Q2 2019,HEALTH CARE,13F,09/30/2020,,45.75
Cryoport inc,CYRX,PUT,50500.0,2473000.0,0.000415672,0.0003,3101,0.0,0.0,,N/A,Q1 2020,HEALTH CARE,13F,09/30/2020,,45.75
Invesco solar etf,TAN,"",39373.0,2462000.0,0.000413823,0.0001,3102,28516.0,262.650824,addition,No Data,Q4 2015,ENERGY,13F,09/30/2020,55.6876,102.8
Central european media enterprises ltd.,CETV,"",560736.0,2450000.0,0.000411806,0.0004,3103,-55423.0,-8.994919,reduction,0.2202432,Q4 2014,COMMUNICATIONS,13F,09/30/2020,3.81,
Targa resources inc,TRGP,"",167448.0,2449000.0,0.000411638,0.0017,3104,-274889.0,-62.1447,reduction,0.0718047,Q4 2010,ENERGY,13F,09/30/2020,41.73,26.55
Dynatrace inc,DT,CALL,59400.0,2448000.0,0.00041147,,3105,59400.0,,new,N/A,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,43.18
Chemocentryx  inc.,CCXI,CALL,45700.0,2446000.0,0.000411134,,3106,45700.0,,new,N/A,Q3 2020,HEALTH CARE,13F,09/30/2020,,60.55
Fitbit inc,FIT,"",351044.0,2443000.0,0.00041063,0.0002,3107,162046.0,85.739532,addition,0.1301478,Q2 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,6.7769,6.84
Madison square garden sports corp,MSGS,"",16000.0,2439000.0,0.000409957,0.0001,3108,12845.0,407.131537,addition,0.0666710,Q4 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,146.5757,177.32
Standex international corp.,SXI,"",41166.0,2436000.0,0.000409453,0.0005,3109,-4156.0,-9.16994,reduction,0.3342270,Q1 2001,INDUSTRIALS,13F,09/30/2020,65.18,76.01
Ishares international select dividnd etf,IDV,"",97558.0,2429000.0,0.000408276,0.0005,3110,-2452.0,-2.451755,reduction,No Data,Q4 2010,FINANCE,13F,09/30/2020,32.75,29.44
Cloudflare inc,NET,CALL,59700.0,2428000.0,0.000408108,,3111,59700.0,,new,N/A,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,84.98
Spotify technology sa,SPOT,CALL,10000.0,2425000.0,0.000407604,0.0002,3112,5200.0,108.333333,addition,N/A,Q1 2020,COMMUNICATIONS,13F,09/30/2020,,328.39
Childrens place inc,PLCE,CALL,88500.0,2421000.0,0.000406932,,3113,88500.0,,new,N/A,Q3 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,,49.72
Schlumberger ltd.,SLB,PUT,155000.0,2418000.0,0.000406428,0.0002,3114,100000.0,181.818182,addition,N/A,Q4 2012,ENERGY,13F,09/30/2020,,21.64
Westlake chemical corp,WLK,"",38927.0,2417000.0,0.000406259,0.0029,3115,-241352.0,-86.111339,reduction,0.0304860,Q2 2009,MATERIALS,13F,09/30/2020,42.19,81.09
Papa johns international inc.,PZZA,PUT,28100.0,2410000.0,0.000405083,0.0004,3116,0.0,0.0,,N/A,Q3 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,,87.54
Par pacific holdings inc,PARR,"",371490.0,2404000.0,0.000404074,0.0011,3117,-286380.0,-43.531397,reduction,0.6883879,Q4 2016,ENERGY,13F,09/30/2020,11.4,13.44
Akebia therapeutics inc,AKBA,CALL,1000000.0,2390000.0,0.000401721,0.0026,3118,0.0,0.0,,N/A,Q2 2018,HEALTH CARE,13F,09/30/2020,,2.92
Appian corp,APPN,"",36019.0,2386000.0,0.000401049,0.0019,3119,-152841.0,-80.928201,reduction,0.0515656,Q2 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,51.0,157.98
Viasat inc.,VSAT,"",69582.0,2382000.0,0.000400377,0.0004,3120,11924.0,20.680565,addition,0.1030821,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,60.2931,33.43
Fidelity msci health care index etf,FHLC,"",45947.0,2382000.0,0.000400377,0.0004,3121,-318.0,-0.687345,reduction,No Data,Q3 2017,FINANCE,13F,09/30/2020,41.95,57.33
Neurocrine biosciences inc.,NBIX,PRN,1707000.0,2380000.0,0.00040004,0.0006,3122,-51000.0,-2.901024,reduction,N/A,Q2 2018,HEALTH CARE,13F,09/30/2020,,97.67
Oceaneering international inc.,OII,"",673979.0,2379000.0,0.000399872,0.0002,3123,542652.0,413.206728,addition,0.6788216,Q1 2002,ENERGY,13F,09/30/2020,4.1299,8.15
Verra mobility corp,VRRM,"",246389.0,2378000.0,0.000399704,0.0005,3124,15393.0,6.663752,addition,0.1523397,Q3 2018,FINANCE,13F,09/30/2020,10.9538,13.53
Oaktree acquisition corp.,OAC,"",204471.0,2372000.0,0.000398696,,3125,204471.0,,new,0.8128040,Q3 2020,FINANCE,13F,09/30/2020,11.75,14.98
Santander consumer usa holdings inc,SC,"",136686.0,2367000.0,0.000397855,0.0004,3126,18610.0,15.761035,addition,0.0446543,Q1 2014,FINANCE,13F,09/30/2020,17.6199,21.24
Assembly biosciences inc,ASMB,"",144940.0,2356000.0,0.000396006,0.0007,3127,-10606.0,-6.818562,reduction,0.4411517,Q2 2017,HEALTH CARE,13F,09/30/2020,17.57,6.2
Pershing square tontine holdings  ltd.,PSTH,"",103401.0,2342000.0,0.000393653,,3128,103401.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,22.69,26.03
American renal associates holdings inc,ARA,"",350352.0,2340000.0,0.000393317,0.0005,3129,-18297.0,-4.963258,reduction,1.0123519,Q2 2016,HEALTH CARE,13F,09/30/2020,14.46,11.44
Mge energy inc. (madison gas & electric),MGEE,"",37335.0,2333000.0,0.00039214,0.0005,3130,-923.0,-2.412567,reduction,0.1032398,Q3 2009,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,62.76,69.44
Cal-maine foods inc,CALM,"",60057.0,2316000.0,0.000389283,0.0004,3131,19181.0,46.924846,addition,0.1231388,Q4 2007,CONSUMER STAPLES,13F,09/30/2020,42.7872,37.36
Gigcapital2 inc,GIX,"",226537.0,2315000.0,0.000389115,,3132,226537.0,,new,1.0183727,Q3 2020,FINANCE,13F,09/30/2020,10.16,11.04
